NUVA,NUVA label,IsAbstract,CIP,CIP label,Best,Blur,Equiv
VAC0804,"Anthrax vaccine, unspecified",True,,,,,
VAC0805,"Whole-cell inactivated cholera vaccine, unspecified",True,,,,,
VAC0806,"Live attenuated cholera vaccine, unspecified",True,,,,,
VAC0807,"Cholera-Typhoid inactivated vaccine, unspecified",True,,,,,
VAC0808,"Hib-MenCY, unspecified",True,,,,,
VAC0809,"Meningococcal monovalent polysaccharide vaccine, unspecified",True,,,,,
VAC0810,"Meningococcal polyvalent polysaccharide vaccine, unspecified",True,,,,,
VAC0811,"Meningococcal B vaccine, unspecified",True,,,,,
VAC0812,"Inactivated whole plague vaccine, unspecified",True,,,,,
VAC0813,"Pneumococcal unconjugated polysaccharide vaccine, unspecified",True,,,,,
VAC0814,"Pneumococcal conjugate vaccine, serotypes unspecified",True,,,,,
VAC0815,"Pneumo-Hib, unspecified",True,,,,,
VAC0816,PEDATYPH,False,,,,,
VAC0817,"Inactivated Typhoid vaccine, unspecified",True,,,,,
VAC0818,"Typhoid-Paratyphoid vaccine, unspecified",True,,,,,
VAC0819,"Inactivated Japanese Encephalitis vaccine, unspecified",True,,,,,
VAC0820,"Inactivated whole influenza vaccine, unspecified",True,,,,,
VAC0821,"Inactivated influenza vaccine, split or subunit, unspecified",True,,,,,
VAC0822,"Influenza vaccine, live attenuated, unspecified",True,,,,,
VAC0823,"VLP influenza vaccine, unspecified",True,,,,,
VAC0824,"Hepatitis A virosome vaccine, unspecified",True,,,,,
VAC0825,"Combined hepatitis A and hepatitis B vaccine, unspecified",True,,,,,
VAC0826,MEASLES AND RUBELLA VACCINE SII,False,,,,,
VAC0827,"MMRV - Measles-Mumps-Rubella-Varicella vaccine, unspecified",True,,,,,
VAC0828,"Rotavirus pentavalent vaccine, unspecified",True,,,,,
VAC0829,"Rubella-Mumps vaccine, unspecified",True,,,,,
VAC0830,"Subunit shingles vaccine, unspecified",True,,,,,
VAC0831,"Ebola vaccine, unspecified",True,,,,,
VAC0832,"Herpes Simplex vaccine, unspecified",True,,,,,
VAC0833,COMIRNATY 10 µg BIONTECH-PFIZER,False,CIP-3400928099693,COMIRNATY 10 µg BIONTECH-PFIZER,True,1,2
VAC0833,COMIRNATY 10 µg BIONTECH-PFIZER,False,CIP-3400930243404,COMIRNATY 10 µg BIONTECH-PFIZER,True,1,2
VAC0835,FIOCRUZ COVID-19 VACCINE,False,,,,,
VAC0836,FLUAD TETRA,False,CIP-3400930233481,FLUAD TETRA,True,1,4
VAC0836,FLUAD TETRA,False,CIP-3400930233504,FLUAD TETRA,True,1,4
VAC0836,FLUAD TETRA,False,CIP-3400930283516,FLUAD TETRA,True,1,4
VAC0836,FLUAD TETRA,False,CIP-3400930283523,FLUAD TETRA,True,1,4
VAC0837,COVOVAX SII,False,,,,,
VAC0838,COVOVAX NOVAVAX,False,,,,,
VAC0839,"Inactivated whole-cell brucella vaccine, unspecified",True,,,,,
VAC0840,ADDIGRIP,False,CIP-3400935493996,ADDIGRIP,True,1,4
VAC0840,ADDIGRIP,False,CIP-3400935524386,ADDIGRIP,True,1,4
VAC0840,ADDIGRIP,False,CIP-3400937085151,ADDIGRIP,True,1,4
VAC0840,ADDIGRIP,False,CIP-3400937085212,ADDIGRIP,True,1,4
VAC0841,"INFLUVAC 0,25 mL",False,CIP-3400927561856,"INFLUVAC 0,25 mL",True,1,4
VAC0841,"INFLUVAC 0,25 mL",False,CIP-3400927561917,"INFLUVAC 0,25 mL",True,1,4
VAC0841,"INFLUVAC 0,25 mL",False,CIP-3400927562167,"INFLUVAC 0,25 mL",True,1,4
VAC0841,"INFLUVAC 0,25 mL",False,CIP-3400927562228,"INFLUVAC 0,25 mL",True,1,4
VAC0842,NEORABIS,False,CIP-3400935778178,NEORABIS,True,1,2
VAC0842,NEORABIS,False,CIP-3400935778239,NEORABIS,True,1,2
VAC0843,NOVIRAB,False,CIP-3400935777928,NOVIRAB,True,1,2
VAC0843,NOVIRAB,False,CIP-3400935778000,NOVIRAB,True,1,2
VAC0844,VERORABVAX,False,CIP-3400941577673,VERORABVAX,True,1,1
VAC0845,VACCIN POLIOMYELITIQUE ORAL PRODUIT SUR CELLULES VERO MERIEUX,False,CIP-3400933125271,VACCIN POLIOMYELITIQUE ORAL PRODUIT SUR CELLULES VERO MERIEUX,True,1,4
VAC0845,VACCIN POLIOMYELITIQUE ORAL PRODUIT SUR CELLULES VERO MERIEUX,False,CIP-3400933125332,VACCIN POLIOMYELITIQUE ORAL PRODUIT SUR CELLULES VERO MERIEUX,True,1,4
VAC0845,VACCIN POLIOMYELITIQUE ORAL PRODUIT SUR CELLULES VERO MERIEUX,False,CIP-3400933973636,VACCIN POLIOMYELITIQUE ORAL PRODUIT SUR CELLULES VERO MERIEUX,True,1,4
VAC0845,VACCIN POLIOMYELITIQUE ORAL PRODUIT SUR CELLULES VERO MERIEUX,False,CIP-3400933973865,VACCIN POLIOMYELITIQUE ORAL PRODUIT SUR CELLULES VERO MERIEUX,True,1,4
VAC0846,VACCIN POLIOMYELITIQUE ORAL BIVALENT TYPES 1 et 3,False,CIP-3400921666502,VACCIN POLIOMYELITIQUE ORAL BIVALENT TYPES 1 et 3,True,1,1
VAC0847,VACCIN PNEUMOCOCCIQUE SARBACH,False,CIP-3400932806904,VACCIN PNEUMOCOCCIQUE SARBACH,True,1,1
VAC0848,VACCIN BCG INSTITUT MERIEUX,False,CIP-3400931184461,VACCIN BCG INSTITUT MERIEUX,True,1,2
VAC0848,VACCIN BCG INSTITUT MERIEUX,False,CIP-3400955372943,VACCIN BCG INSTITUT MERIEUX,True,1,2
VAC0849,"Tularemia vaccine, unspecified",True,,,,,
VAC0850,NEISVAC-C,False,,,,,
VAC0851,POLIO SABIN MONO TWO (ORAL) GSK,False,,,,,
VAC0852,"mOPV2 Sabin monovalent oral polio vaccine type 2, unspecified",True,,,,,
VAC0853,"mOPV1 Sabin monovalent oral polio vaccine type 1, unspecified",True,,,,,
VAC0854,"mOPV3 Sabin monovalent oral polio vaccine type 3, unspecified",True,,,,,
VAC0855,"Diphtheria-Tetanus-Polio vaccine, unspecified",True,,,,,
VAC0856,"DTaPHib vaccine, unspecified",True,,,,,
VAC0857,"Diphtheria-Tetanus-Pertussis-Hepatitis B vaccine, unspecified",True,,,,,
VAC0858,"HPV vaccine bivalent, unspecified",True,,,,,
VAC0859,"HPV vaccine quadrivalent, unspecified",True,,,,,
VAC0860,"HPV vaccine nonavalent, unspecified",True,,,,,
VAC0861,"Multicomponent meningococcal B vaccine, unspecified",True,,,,,
VAC0862,"Measles immunoglobulin, unspecified",True,,,,,
VAC0863,"Hepatitis B immunoglobulin, unspecified",True,,,,,
VAC0864,"Varicella-Zoster immunoglobulin, unspecified",True,,,,,
VAC0865,"Polysaccharide meningococcal A vaccine, unspecified",True,,,,,
VAC0866,"Meningococcal conjugate vaccine A, unspecified",True,,,,,
VAC0867,"Diphtheria antitoxin, unspecified",True,,,,,
VAC0868,MENPOVAX A,False,,,,,
VAC0869,MENPOVAX C,False,,,,,
VAC0870,TYPBAR,False,,,,,
VAC0871,SUPEMTEK TETRA,False,,,,,
VAC0872,INFLUPOZZI SUBUNITA,False,,,,,
VAC0873,INFLUPOZZI ADIUVATO,False,,,,,
VAC0874,INNOFLU,False,,,,,
VAC0875,PANDEMIC INFLUENZA VACCINE H5N1 ASTRAZENECA,False,,,,,
VAC0876,CINQUERIX,False,,,,,
VAC0877,INFANRIX HEPB,False,,,,,
VAC0878,TRITANRIX,False,,,,,
VAC0879,ACELLUVAX,False,,,,,
VAC0880,"Pentavalent Diphtheria-Tetanus-Pertussis-Hib-Polio (DTPerHibIPV) vaccine, unspecified",True,,,,,
VAC0881,"Live attenuated Japanese Encephalitis vaccine, unspecified",True,,,,,
VAC0882,CANDID 1,False,,,,,
VAC0883,ENTEROVACCINO TIFICO SCLAVO,False,,,,,
VAC0884,DIF-PER-TET-ALL CHIRON,False,,,,,
VAC0885,INFLUPOZZI ZONALE,False,,,,,
VAC0886,MONO OPV1,False,,,,,
VAC0887,POLIORAL,False,,,,,
VAC0888,QUATTVAXEM,False,,,,,
VAC0889,MONO OPV3,False,,,,,
VAC0890,NEOTYF,False,,,,,
VAC0891,PNEUMOPUR,False,,,,,
VAC0892,POLIOVAX-IN,False,,,,,
VAC0893,VACCINO ANTICOLERICO SCLAVO,False,,,,,
VAC0894,"Adenovirus vaccine, unspecified",True,,,,,
VAC0895,"Venezuelan Equine Encephalitis Vaccine, Unspecified",True,,,,,
VAC0896,"Q fever vaccine, unspecified",True,,,,,
VAC0897,"Hantavirus vaccine, unspecified",True,,,,,
VAC0898,"Leishmaniasis vaccine, unspecified",True,,,,,
VAC0899,"Human Parainfluenza Virus Vaccine, unspecified",True,,,,,
VAC0900,PREVENAR 20,False,CIP-3400930247853,PREVENAR 20,True,1,2
VAC0900,PREVENAR 20,False,CIP-3400930247860,PREVENAR 20,True,1,2
VAC0901,MENCEVAX ACW,False,,,,,
VAC0902,"Rabies vaccine Semple type, unspecified",True,,,,,
VAC0903,"Rabies vaccine Fuenzalida type, unspecified",True,,,,,
VAC0904,"Rabies duck embryo vaccine, unspecified",True,,,,,
VAC0905,"Rabies vaccine PHKCV, unspecified",True,,,,,
VAC0906,"Shingles vaccine, unspecified",True,,,,,
VAC0907,"Vaccine against adenovirus type 4, unspecified",True,,,,,
VAC0908,"Vaccine against adenovirus type 7, unspecified",True,,,,,
VAC0909,Botulinum antitoxin,True,,,,,
VAC0910,"Inactivated hepatitis A vaccine, adult dose, unspecified",True,,,,,
VAC0911,"Hepatitis A whole inactivated vaccine, monovalent, pediatric dose, unspecified",True,,,,,
VAC0912,"Hepatitis A vaccine, pediatric dose, unspecified",True,,,,,
VAC0913,BIMERVAX,False,,,,,
VAC0914,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,,,,,
VAC0915,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,,,,,
VAC0916,"Hepatitis B vaccine, monovalent, dialysis patient dosage, unspecified",True,,,,,
VAC0917,"Hepatitis E vaccine, unspecified",True,,,,,
VAC0918,"PRP-D Hib vaccine, unspecified",True,,,,,
VAC0919,"Hib hbOC vaccine, unspecified",True,,,,,
VAC0920,"Diphtheria-tetanus Td vaccine, unspecified",True,,,,,
VAC0921,"Japanese encephalitis vaccine, unspecified",True,,,,,
VAC0922,"Live attenuated adenovirus vaccine, type 4 and type 7, oral",True,,,,,
VAC0923,"Respiratory Syncytial Virus monoclonal antibody, unspecified",True,,,,,
VAC0924,FLUZONE INTRADERMAL,False,,,,,
VAC0925,"Trivalent inactivated influenza vaccine, unspecified",True,,,,,
VAC0926,FLUCELVAX,False,CIP-3400930304662,FLUCELVAX,True,1,4
VAC0926,FLUCELVAX,False,CIP-3400930304686,FLUCELVAX,True,1,4
VAC0926,FLUCELVAX,False,CIP-3400930304693,FLUCELVAX,True,1,4
VAC0926,FLUCELVAX,False,CIP-3400930304709,FLUCELVAX,True,1,4
VAC0927,"COVID-19 mRNA vaccine, paediatric dose, unspecified",True,,,,,
VAC0928,"Live attenuated Hepatitis A vaccine, unspecified",True,,,,,
VAC0929,"Influenza quadrivalent inactivated vaccine, pediatric dose, unspecified",True,,,,,
VAC0930,AD5-NCOV COVID-19 INHALATION VACCINE,False,,,,,
VAC0931,FLUBLOK QUADRIVALENT,False,,,,,
VAC0932,"Quadrivalent recombinant influenza vaccine, unspecified",True,,,,,
VAC0933,"TICOVAC 2,7µg",False,CIP-3400935230522,"TICOVAC 2,7µg",True,1,2
VAC0933,"TICOVAC 2,7µg",False,CIP-3400935230690,"TICOVAC 2,7µg",True,1,2
VAC0934,VACCIN OREILLONS AVENTIS PASTEUR MSD,False,CIP-3400935496898,VACCIN OREILLONS AVENTIS PASTEUR MSD,True,1,4
VAC0934,VACCIN OREILLONS AVENTIS PASTEUR MSD,False,CIP-3400935496959,VACCIN OREILLONS AVENTIS PASTEUR MSD,True,1,4
VAC0934,VACCIN OREILLONS AVENTIS PASTEUR MSD,False,CIP-3400935964991,VACCIN OREILLONS AVENTIS PASTEUR MSD,True,1,4
VAC0934,VACCIN OREILLONS AVENTIS PASTEUR MSD,False,CIP-3400935965073,VACCIN OREILLONS AVENTIS PASTEUR MSD,True,1,4
VAC0935,VACCIN RABIQUE INACTIVE MERIEUX,False,CIP-3400931792871,VACCIN RABIQUE INACTIVE MERIEUX,True,1,3
VAC0935,VACCIN RABIQUE INACTIVE MERIEUX,False,CIP-3400932090549,VACCIN RABIQUE INACTIVE MERIEUX,True,1,3
VAC0935,VACCIN RABIQUE INACTIVE MERIEUX,False,CIP-3400933687175,VACCIN RABIQUE INACTIVE MERIEUX,True,1,3
VAC0936,VACCIN PNEUMOCOCCIQUE POLYOSIDIQUE AVENTIS PASTEUR MSD,False,CIP-3400935651167,VACCIN PNEUMOCOCCIQUE POLYOSIDIQUE AVENTIS PASTEUR MSD,True,1,3
VAC0936,VACCIN PNEUMOCOCCIQUE POLYOSIDIQUE AVENTIS PASTEUR MSD,False,CIP-3400935651228,VACCIN PNEUMOCOCCIQUE POLYOSIDIQUE AVENTIS PASTEUR MSD,True,1,3
VAC0936,VACCIN PNEUMOCOCCIQUE POLYOSIDIQUE AVENTIS PASTEUR MSD,False,CIP-3400935651396,VACCIN PNEUMOCOCCIQUE POLYOSIDIQUE AVENTIS PASTEUR MSD,True,1,3
VAC0937,"Botulism vaccine, unspecified",True,,,,,
VAC0938,"Quadrivalent influenza vaccine, unspecified",True,,,,,
VAC0939,PREHEVBRIO,False,,,,,
VAC0940,SPUTNIK-LIGHT,False,,,,,
VAC0941,"Immunoglobulin against anthrax, unspecified",True,,,,,
VAC0942,"Chicken embryo rabies vaccine, unspecified",True,,,,,
VAC0943,"Rabies vaccine diploid cells, unspecified",True,,,,,
VAC0944,"Inactivated whole virion oral cholera vaccine, unspecified",True,,,,,
VAC0945,"Meningococcal vaccine serogroup unknown, unspecified",True,,,,,
VAC0946,TYPHIDRALL,False,,,,,
VAC0947,IMMU-PHILUS,False,CIP-3400933480639,IMMU-PHILUS,True,1,2
VAC0947,IMMU-PHILUS,False,CIP-3400933551230,IMMU-PHILUS,True,1,2
VAC0948,BACITHRAX,False,CIP-3400930158982,BACITHRAX,True,1,1
VAC0949,IMOVAX BCG,False,,,,,
VAC0950,IMOVAX DTP,False,,,,,
VAC0951,IMOVAX POLIO ORALE,False,,,,,
VAC0952,IMOVAX COLERA,False,,,,,
VAC0953,PROCOMVAX,False,,,,,
VAC0954,JAPANESE ENCEPHALITIS VACCINE,False,CIP-3400959066855,JAPANESE ENCEPHALITIS VACCINE,True,1,1
VAC0955,PULMOVAX,False,,,,,
VAC0956,VACCINO COLERICO BERNA,False,,,,,
VAC0957,VACCINO BCG BERNA,False,,,,,
VAC0958,ADIUGRIP,False,,,,,
VAC0959,STREPTOPUR,False,,,,,
VAC0960,VIATIM,False,,,,,
VAC0961,ANATOXAL TE N,False,,,,,
VAC0962,ANATOXAL DI TE N ADULT,False,,,,,
VAC0963,ANATOXAL DI TE PER,False,,,,,
VAC0964,ANATOXAL DI,False,,,,,
VAC0965,ANATOXAL TE TAB,False,,,,,
VAC0966,JYNNEOS,False,CIP-3400930255469,JYNNEOS,True,1,1
VAC0967,HEPASOMA,False,,,,,
VAC0968,INFLEXAL V,False,,,,,
VAC0969,LYSSAVAC N BERNA,False,,,,,
VAC0970,TETATOX,False,,,,,
VAC0971,VACCINO ANTIVAIOLOSO LANCY,False,,,,,
VAC0972,VIROFLUSOMA,False,,,,,
VAC0973,VIROFLU,False,,,,,
VAC0974,MENCEVAX AC,False,,,,,
VAC0975,PERTURIX,False,,,,,
VAC0976,VACCINO ANTICOLERICO ISI,False,,,,,
VAC0977,ENTEROVACCINO ISI,False,,,,,
VAC0978,VAC.DIFTO TETANO ISI,False,,,,,
VAC0979,VACCINO ANTITETANICO ISI,False,,,,,
VAC0980,VAC.DPT ISI,False,,,,,
VAC0981,VACCINO PERTOSSE ISI,False,,,,,
VAC0982,VACCINO TIFICO ISI,False,,,,,
VAC0983,VACCINO ANTIPOL ISI,False,,,,,
VAC0984,VACCINO ANTIVAIOLOSO ISI,False,,,,,
VAC0985,VACCINO TAB TE ISI,False,,,,,
VAC0986,H ATETAL ISI,False,,,,,
VAC0987,TANRIX,False,,,,,
VAC0988,VACCINO MENINGOCOCCICO POLISACCARIDICO TETRAVALENTE GSK,False,,,,,
VAC0989,HANTAVAX,False,,,,,
VAC0990,ALPHARIX,False,,,,,
VAC0991,FLULAVAL QUADRIVALENT,False,,,,,
VAC0992,AFLURIA QUADRIVALENT,False,,,,,
VAC0993,TD ADSORBED,False,,,,,
VAC0994,VARIVAX II,False,,,,,
VAC0995,IMVAMUNE,False,,,,,
VAC0996,ACAM2000,False,,,,,
VAC0997,"Pneumococcal 13-valent conjugate vaccine, unspecified",True,,,,,
VAC0998,LC16,False,,,,,
VAC0999,WETVAX APSV,False,,,,,
VAC1000,VACV VACCINIA VIRUS LISTER ELSTREE,False,,,,,
VAC1001,V4020 VEEV VACCINE,False,,,,,
VAC1002,Q-VAX,False,,,,,
VAC1003,TEDIVAX PRO ADULTO,False,,,,,
VAC1004,TEDIVAX,False,,,,,
VAC1005,REVAC-B PLUS ADULT VACCINE,False,,,,,
VAC1006,SHANVAC B,False,,,,,
VAC1007,ISTIVAC4,False,,,,,
VAC1008,DITEMER,False,,,,,
VAC1009,TETAMER,False,,,,,
VAC1010,TRIAMER,False,,,,,
VAC1011,DITEKIBOOSTER,False,,,,,
VAC1012,PICOVAX,False,,,,,
VAC1013,FLUBLOK TRIVALENT,False,,,,,
VAC1014,PROVARIVAX,False,,,,,
VAC1015,COMBIVAX,False,,,,,
VAC1016,IDFLU,False,,,,,
VAC1017,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (50 µg/50 µg)/mL MULTIDOSE MODERNA,False,CIP-3400928099624,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (50 µg/50 µg)/mL MULTIDOSE MODERNA,True,1,5
VAC1017,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (50 µg/50 µg)/mL MULTIDOSE MODERNA,False,CIP-3400930259504,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (50 µg/50 µg)/mL MULTIDOSE MODERNA,True,1,5
VAC1017,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (50 µg/50 µg)/mL MULTIDOSE MODERNA,False,CIP-3400930259511,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (50 µg/50 µg)/mL MULTIDOSE MODERNA,True,1,5
VAC1017,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (50 µg/50 µg)/mL MULTIDOSE MODERNA,False,CIP-3400930259528,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (50 µg/50 µg)/mL MULTIDOSE MODERNA,True,1,5
VAC1017,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (50 µg/50 µg)/mL MULTIDOSE MODERNA,False,CIP-3400930261682,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (50 µg/50 µg)/mL MULTIDOSE MODERNA,True,1,5
VAC1018,NOORA VACCINE,False,,,,,
VAC1019,"SPIKEVAX 0,1 mg/mL MODERNA",False,,,,,
VAC1020,VACCIN HEPATITE A AVENTIS PASTEUR MSD,False,CIP-3400934166983,VACCIN HEPATITE A AVENTIS PASTEUR MSD,True,1,10
VAC1020,VACCIN HEPATITE A AVENTIS PASTEUR MSD,False,CIP-3400934167065,VACCIN HEPATITE A AVENTIS PASTEUR MSD,True,1,10
VAC1020,VACCIN HEPATITE A AVENTIS PASTEUR MSD,False,CIP-3400934167126,VACCIN HEPATITE A AVENTIS PASTEUR MSD,True,1,10
VAC1020,VACCIN HEPATITE A AVENTIS PASTEUR MSD,False,CIP-3400934167294,VACCIN HEPATITE A AVENTIS PASTEUR MSD,True,1,10
VAC1020,VACCIN HEPATITE A AVENTIS PASTEUR MSD,False,CIP-3400937083379,VACCIN HEPATITE A AVENTIS PASTEUR MSD,True,1,10
VAC1020,VACCIN HEPATITE A AVENTIS PASTEUR MSD,False,CIP-3400937083430,VACCIN HEPATITE A AVENTIS PASTEUR MSD,True,1,10
VAC1020,VACCIN HEPATITE A AVENTIS PASTEUR MSD,False,CIP-3400937083669,VACCIN HEPATITE A AVENTIS PASTEUR MSD,True,1,10
VAC1020,VACCIN HEPATITE A AVENTIS PASTEUR MSD,False,CIP-3400937083720,VACCIN HEPATITE A AVENTIS PASTEUR MSD,True,1,10
VAC1020,VACCIN HEPATITE A AVENTIS PASTEUR MSD,False,CIP-3400937083898,VACCIN HEPATITE A AVENTIS PASTEUR MSD,True,1,10
VAC1020,VACCIN HEPATITE A AVENTIS PASTEUR MSD,False,CIP-3400937083959,VACCIN HEPATITE A AVENTIS PASTEUR MSD,True,1,10
VAC1021,COMIRNATY ORIGINAL/OMICRON BA.1 (15/15 µg) BIONTECH-PFIZER,False,CIP-3400928099617,COMIRNATY ORIGINAL/OMICRON BA.1 (15/15 µg) BIONTECH-PFIZER,True,1,2
VAC1021,COMIRNATY ORIGINAL/OMICRON BA.1 (15/15 µg) BIONTECH-PFIZER,False,CIP-3400930261729,COMIRNATY ORIGINAL/OMICRON BA.1 (15/15 µg) BIONTECH-PFIZER,True,1,2
VAC1022,COMIRNATY 3 µg 6 MOIS-4 ANS BIONTECH-PFIZER,False,CIP-3400928099570,COMIRNATY 3 µg 6 MOIS-4 ANS BIONTECH-PFIZER,True,1,2
VAC1022,COMIRNATY 3 µg 6 MOIS-4 ANS BIONTECH-PFIZER,False,CIP-3400930264058,COMIRNATY 3 µg 6 MOIS-4 ANS BIONTECH-PFIZER,True,1,2
VAC1023,COMIRNATY ORIGINAL/OMICRON BA.4-5 (15/15 µg) BIONTECH-PFIZER,False,CIP-3400928099600,COMIRNATY ORIGINAL/OMICRON BA.4-5 (15/15 µg) BIONTECH-PFIZER,True,1,2
VAC1023,COMIRNATY ORIGINAL/OMICRON BA.4-5 (15/15 µg) BIONTECH-PFIZER,False,CIP-3400930262009,COMIRNATY ORIGINAL/OMICRON BA.4-5 (15/15 µg) BIONTECH-PFIZER,True,1,2
VAC1024,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.4-5 (50 µg/50 µg)/mL MODERNA,False,,,,,
VAC1025,CORBEVAX,False,,,,,
VAC1026,SOBERANA 02 FINLAY-FR-2 COVID-19 VACCINE,False,,,,,
VAC1027,KOVIVAC CHUMAKOV COVID-19 VACCINE,False,,,,,
VAC1028,RECOMBIVAX HB DIALYSÉ,False,,,,,
VAC1029,QUINTANRIX,False,,,,,
VAC1030,GEMCOVAC-19,False,,,,,
VAC1031,SPIKEVAX 50 µg MONODOSE MODERNA,False,,,,,
VAC1032,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (25 µg/25 µg) MODERNA,False,,,,,
VAC1033,COMIRNATY ORIGINAL/OMICRON BA.4-5 (5/5 µg) BIONTECH-PFIZER,False,CIP-3400928099563,COMIRNATY ORIGINAL/OMICRON BA.4-5 (5/5 µg) BIONTECH-PFIZER,True,1,2
VAC1033,COMIRNATY ORIGINAL/OMICRON BA.4-5 (5/5 µg) BIONTECH-PFIZER,False,CIP-3400930264478,COMIRNATY ORIGINAL/OMICRON BA.4-5 (5/5 µg) BIONTECH-PFIZER,True,1,2
VAC1034,HEBERBIOVAC B 10 µg,False,,,,,
VAC1035,HEBERBIOVAC HB 20 µg,False,,,,,
VAC1036,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.4-5 25 µg/25 µg MODERNA,False,CIP-3400928099556,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.4-5 25 µg/25 µg MODERNA,True,1,3
VAC1036,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.4-5 25 µg/25 µg MODERNA,False,CIP-3400930266472,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.4-5 25 µg/25 µg MODERNA,True,1,3
VAC1036,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.4-5 25 µg/25 µg MODERNA,False,CIP-3400930269008,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.4-5 25 µg/25 µg MODERNA,True,1,3
VAC1037,"Tick-borne encephalitis vaccine, Neudörfl strain, paediatric dose, unspecified",True,,,,,
VAC1038,"Tick-borne encephalitis vaccine, Neudörfl strain, adult dose, unspecified",True,,,,,
VAC1039,"COVID-19 mRNA vaccine, original virus, 50 µg, unspecified",True,,,,,
VAC1040,AREXVY,False,CIP-3400930274170,AREXVY,True,1,2
VAC1040,AREXVY,False,CIP-3400930274187,AREXVY,True,1,2
VAC1041,"COVID-19 mRNA vaccine, unspecified",True,,,,,
VAC1042,"COVID-19 vaccine, non-replicating viral vector, unspecified",True,,,,,
VAC1043,"COVID-19 vaccine, protein subunit, unspecified",True,,,,,
VAC1044,"COVID-19 vaccine, whole virion inactivated, unspecified",True,,,,,
VAC1045,INFANRIX-IPV/HIB,False,,,,,
VAC1046,BEYFORTUS 50 MG (NIRSEVIMAB),False,CIP-3400930268599,BEYFORTUS 50 MG (NIRSEVIMAB),True,1,1
VAC1047,ABRYSVO,False,CIP-3400930275573,ABRYSVO,True,1,3
VAC1047,ABRYSVO,False,CIP-3400930281512,ABRYSVO,True,1,3
VAC1047,ABRYSVO,False,CIP-3400930281529,ABRYSVO,True,1,3
VAC1048,DECAVAC,False,,,,,
VAC1049,TDVAX,False,,,,,
VAC1050,BEYFORTUS 100 MG (NIRSEVIMAB),False,CIP-3400930268636,BEYFORTUS 100 MG (NIRSEVIMAB),True,1,1
VAC1051,PFIZER COMIRNATY-30 XBB.1.5,False,CIP-3400928099525,PFIZER COMIRNATY-30 XBB.1.5,True,1,5
VAC1051,PFIZER COMIRNATY-30 XBB.1.5,False,CIP-3400930279038,PFIZER COMIRNATY-30 XBB.1.5,True,1,5
VAC1051,PFIZER COMIRNATY-30 XBB.1.5,False,CIP-3400930294437,PFIZER COMIRNATY-30 XBB.1.5,True,1,5
VAC1051,PFIZER COMIRNATY-30 XBB.1.5,False,CIP-3400930295946,PFIZER COMIRNATY-30 XBB.1.5,True,1,5
VAC1051,PFIZER COMIRNATY-30 XBB.1.5,False,CIP-3400930298213,PFIZER COMIRNATY-30 XBB.1.5,True,1,5
VAC1052,PFIZER COMIRNATY-10 XBB.1.5,False,CIP-3400928099532,PFIZER COMIRNATY-10 XBB.1.5,True,1,4
VAC1052,PFIZER COMIRNATY-10 XBB.1.5,False,CIP-3400930279052,PFIZER COMIRNATY-10 XBB.1.5,True,1,4
VAC1052,PFIZER COMIRNATY-10 XBB.1.5,False,CIP-3400930279069,PFIZER COMIRNATY-10 XBB.1.5,True,1,4
VAC1052,PFIZER COMIRNATY-10 XBB.1.5,False,CIP-3400930294444,PFIZER COMIRNATY-10 XBB.1.5,True,1,4
VAC1053,PFIZER COMIRNATY-3 XBB.1.5,False,CIP-3400928099549,PFIZER COMIRNATY-3 XBB.1.5,True,1,3
VAC1053,PFIZER COMIRNATY-3 XBB.1.5,False,CIP-3400930279076,PFIZER COMIRNATY-3 XBB.1.5,True,1,3
VAC1053,PFIZER COMIRNATY-3 XBB.1.5,False,CIP-3400930295953,PFIZER COMIRNATY-3 XBB.1.5,True,1,3
VAC1054,"COMIRNATY ORIGINAL/OMICRON BA.4-5 (1,5/1,5 µg)",False,,,,,
VAC1055,NUVAXOVID XBB.1.5,False,CIP-3400928099518,NUVAXOVID XBB.1.5,True,1,7
VAC1055,NUVAXOVID XBB.1.5,False,CIP-3400930277379,NUVAXOVID XBB.1.5,True,1,7
VAC1055,NUVAXOVID XBB.1.5,False,CIP-3400930277386,NUVAXOVID XBB.1.5,True,1,7
