NUVA,NUVA label,IsAbstract,SNOMED-CT,SNOMED-CT label,Best,Blur,Equiv
VAC0083,SYNFLORIX,False,SNOMED-CT-1052330009,"10-valent Pneumococcus conjugate vaccine, unspecified",True,2,0
VAC0083,SYNFLORIX,False,SNOMED-CT-1801000221105,"Pneumococcal conjugate vaccine, serotypes unspecified",False,,
VAC0083,SYNFLORIX,False,SNOMED-CT-836398006,"Pneumococcal vaccine, unspecified",False,,
VAC0083,SYNFLORIX,False,SNOMED-CT-981000221107,"Pneumococcal vaccine, unspecified",False,,
VAC0084,"H5N1 pre-pandemic influenza vaccine, unspecified",True,SNOMED-CT-1003499009,"H5N1 pre-pandemic influenza vaccine, unspecified",True,17,3
VAC0084,"H5N1 pre-pandemic influenza vaccine, unspecified",True,SNOMED-CT-1119279002,"H5N1 pre-pandemic influenza vaccine, unspecified",True,17,3
VAC0084,"H5N1 pre-pandemic influenza vaccine, unspecified",True,SNOMED-CT-1162629006,"H5N1 pre-pandemic influenza vaccine, unspecified",True,17,3
VAC0085,T POLIO MERIEUX,False,SNOMED-CT-871816007,"T.Polio, unspecified",True,4,0
VAC0086,TETAVAX,False,SNOMED-CT-1101000221104,"Tetanus vaccine, unspecified",True,36,0
VAC0086,TETAVAX,False,SNOMED-CT-2021000221101,"Tetanus vaccine, unspecified",True,36,0
VAC0086,TETAVAX,False,SNOMED-CT-777725002,"Tetanus vaccine, unspecified",True,36,0
VAC0086,TETAVAX,False,SNOMED-CT-863911006,"Tetanus vaccine, unspecified",True,36,0
VAC0086,TETAVAX,False,SNOMED-CT-871742003,"Tetanus vaccine, unspecified",True,36,0
VAC0087,VAXICOQ,False,SNOMED-CT-601000221108,"Pertussis vaccine, unspecified",True,7,0
VAC0087,VAXICOQ,False,SNOMED-CT-871758000,"Pertussis vaccine, unspecified",True,7,0
VAC0087,VAXICOQ,False,SNOMED-CT-871759008,"Pertussis vaccine, unspecified",True,7,0
VAC0088,"DTIPV vaccine, unspecified",True,SNOMED-CT-871837004,"Diphtheria-Tetanus-Polio vaccine, unspecified",True,10,0
VAC0090,VACCIN BRUCELLIQUE P.I. à usage humain,False,,,,,
VAC0091,VACCIN CCB PASTEUR,False,SNOMED-CT-836398006,"Pneumococcal vaccine, unspecified",True,8,0
VAC0091,VACCIN CCB PASTEUR,False,SNOMED-CT-981000221107,"Pneumococcal vaccine, unspecified",True,8,0
VAC0092,VACCIN CHOLERIQUE PASTEUR,False,SNOMED-CT-836383009,"Cholera vaccine, unspecified",True,10,0
VAC0092,VACCIN CHOLERIQUE PASTEUR,False,SNOMED-CT-991000221105,"Cholera vaccine, unspecified",True,10,0
VAC0093,VACCIN DT TAB PASTEUR,False,,,,,
VAC0094,VACCIN SABIN POLIOVAC MERIEUX,False,SNOMED-CT-1031000221108,"Polio vaccine, unspecified",True,27,0
VAC0094,VACCIN SABIN POLIOVAC MERIEUX,False,SNOMED-CT-871739009,"Polio vaccine, unspecified",True,27,0
VAC0095,VACCIN TAB PASTEUR,False,SNOMED-CT-836390004,"Typhoid vaccine, unspecified",True,21,0
VAC0096,VACCIN GRIPPAL RONCHESE (VGR),False,SNOMED-CT-1181000221105,"Influenza vaccine, unspecified",True,107,0
VAC0096,VACCIN GRIPPAL RONCHESE (VGR),False,SNOMED-CT-836377006,"Influenza vaccine, unspecified",True,107,0
VAC0097,VACCIN LEPTOSPIRES ICTEROHEMORRAGIAE PASTEUR,False,SNOMED-CT-840564009,"Leptospirosis vaccine, unspecified",True,3,0
VAC0098,HEXAVAC,False,SNOMED-CT-1162634005,"Hexavalent vaccine DTPCaHibHepB - Diphtheria-Tetanus-Polio-Acellular Pertussis-Hib-HepB, unspecified",True,9,0
VAC0098,HEXAVAC,False,SNOMED-CT-1162637003,"Hexavalent vaccine DTPCaHibHepB - Diphtheria-Tetanus-Polio-Acellular Pertussis-Hib-HepB, unspecified",True,9,0
VAC0098,HEXAVAC,False,SNOMED-CT-2101000221107,"Hexavalent vaccine DTPCaHibHepB - Diphtheria-Tetanus-Polio-Acellular Pertussis-Hib-HepB, unspecified",True,9,0
VAC0098,HEXAVAC,False,SNOMED-CT-871895005,"Hexavalent vaccine DTPerHibPHepB - Diphtheria-Tetanus-Pertussis-Polio-Hib-Hepatitis B vaccine, unspecified",False,,
VAC0099,MENINVACT,False,SNOMED-CT-871866001,"Meningococcal conjugate vaccine C, unspecified",True,11,0
VAC0099,MENINVACT,False,SNOMED-CT-951000221102,"Meningococcal conjugate vaccine C, unspecified",True,11,0
VAC0101,"Hepatitis B vaccine, recombinant, unspecified",True,SNOMED-CT-1296676008,"Hepatitis B vaccine, recombinant, unspecified",True,13,2
VAC0101,"Hepatitis B vaccine, recombinant, unspecified",True,SNOMED-CT-1304283008,"Hepatitis B vaccine, recombinant, unspecified",True,13,2
VAC0101,"Hepatitis B vaccine, recombinant, unspecified",True,SNOMED-CT-836374004,"Hepatitis B vaccine, unspecified",False,,
VAC0101,"Hepatitis B vaccine, recombinant, unspecified",True,SNOMED-CT-871822003,"Hepatitis B vaccine, unspecified",False,,
VAC0101,"Hepatitis B vaccine, recombinant, unspecified",True,SNOMED-CT-871925000,"Hepatitis B vaccine, unspecified",False,,
VAC0102,"Inactivated hepatitis A vaccine, unspecified",True,SNOMED-CT-1010308001,"Inactivated hepatitis A vaccine, unspecified",True,12,4
VAC0102,"Inactivated hepatitis A vaccine, unspecified",True,SNOMED-CT-1010318006,"Inactivated hepatitis A vaccine, unspecified",True,12,4
VAC0102,"Inactivated hepatitis A vaccine, unspecified",True,SNOMED-CT-836375003,"Inactivated hepatitis A vaccine, unspecified",True,12,4
VAC0102,"Inactivated hepatitis A vaccine, unspecified",True,SNOMED-CT-91000221102,"Inactivated hepatitis A vaccine, unspecified",True,12,4
VAC0102,"Inactivated hepatitis A vaccine, unspecified",True,SNOMED-CT-865997008,"Hepatitis A vaccine, unspecified",False,,
VAC0102,"Inactivated hepatitis A vaccine, unspecified",True,SNOMED-CT-871751006,"Hepatitis A vaccine, unspecified",False,,
VAC0103,MENACTRA,False,SNOMED-CT-1971000221105,"Meningococcal ACWY conjugate vaccine, unspecified",True,8,0
VAC0103,MENACTRA,False,SNOMED-CT-871916006,"Meningococcal ACWY conjugate vaccine, unspecified",True,8,0
VAC0104,HUMENZA,False,SNOMED-CT-1157356006,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC0104,HUMENZA,False,SNOMED-CT-871772009,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC0104,HUMENZA,False,SNOMED-CT-1181000221105,"Influenza vaccine, unspecified",False,,
VAC0104,HUMENZA,False,SNOMED-CT-836377006,"Influenza vaccine, unspecified",False,,
VAC0105,PANENZA,False,SNOMED-CT-1157356006,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC0105,PANENZA,False,SNOMED-CT-871772009,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC0105,PANENZA,False,SNOMED-CT-1181000221105,"Influenza vaccine, unspecified",False,,
VAC0105,PANENZA,False,SNOMED-CT-836377006,"Influenza vaccine, unspecified",False,,
VAC0106,Q-Pan H1N1,False,SNOMED-CT-1157356006,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC0106,Q-Pan H1N1,False,SNOMED-CT-871772009,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC0106,Q-Pan H1N1,False,SNOMED-CT-1181000221105,"Influenza vaccine, unspecified",False,,
VAC0106,Q-Pan H1N1,False,SNOMED-CT-836377006,"Influenza vaccine, unspecified",False,,
VAC0107,CELVAPAN,False,SNOMED-CT-1157356006,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC0107,CELVAPAN,False,SNOMED-CT-871772009,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC0107,CELVAPAN,False,SNOMED-CT-1181000221105,"Influenza vaccine, unspecified",False,,
VAC0107,CELVAPAN,False,SNOMED-CT-836377006,"Influenza vaccine, unspecified",False,,
VAC0108,PANDEMRIX,False,SNOMED-CT-1157356006,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC0108,PANDEMRIX,False,SNOMED-CT-871772009,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC0108,PANDEMRIX,False,SNOMED-CT-1181000221105,"Influenza vaccine, unspecified",False,,
VAC0108,PANDEMRIX,False,SNOMED-CT-836377006,"Influenza vaccine, unspecified",False,,
VAC0109,FOCETRIA (unidose),False,SNOMED-CT-1157356006,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC0109,FOCETRIA (unidose),False,SNOMED-CT-871772009,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC0109,FOCETRIA (unidose),False,SNOMED-CT-1181000221105,"Influenza vaccine, unspecified",False,,
VAC0109,FOCETRIA (unidose),False,SNOMED-CT-836377006,"Influenza vaccine, unspecified",False,,
VAC0110,"Influenza vaccine, unspecified",True,SNOMED-CT-1181000221105,"Influenza vaccine, unspecified",True,107,2
VAC0110,"Influenza vaccine, unspecified",True,SNOMED-CT-836377006,"Influenza vaccine, unspecified",True,107,2
VAC0111,"Yellow fever vaccine, unspecified",True,SNOMED-CT-1121000221106,"Yellow fever vaccine, unspecified",True,7,3
VAC0111,"Yellow fever vaccine, unspecified",True,SNOMED-CT-836385002,"Yellow fever vaccine, unspecified",True,7,3
VAC0111,"Yellow fever vaccine, unspecified",True,SNOMED-CT-871717007,"Yellow fever vaccine, unspecified",True,7,3
VAC0112,"Typhoid vaccine, unspecified",True,SNOMED-CT-836390004,"Typhoid vaccine, unspecified",True,21,1
VAC0113,"Rubella vaccine, live attenuated, unspecified",True,SNOMED-CT-1297215000,"Rubella vaccine, live attenuated, unspecified",True,21,3
VAC0113,"Rubella vaccine, live attenuated, unspecified",True,SNOMED-CT-836388000,"Rubella vaccine, live attenuated, unspecified",True,21,3
VAC0113,"Rubella vaccine, live attenuated, unspecified",True,SNOMED-CT-871732000,"Rubella vaccine, live attenuated, unspecified",True,21,3
VAC0114,"Live attenuated measles vaccine, unspecified",True,SNOMED-CT-836382004,"Live attenuated measles vaccine, unspecified",True,25,3
VAC0114,"Live attenuated measles vaccine, unspecified",True,SNOMED-CT-871765008,"Live attenuated measles vaccine, unspecified",True,25,3
VAC0114,"Live attenuated measles vaccine, unspecified",True,SNOMED-CT-871766009,"Live attenuated measles vaccine, unspecified",True,25,3
VAC0115,AVAXIM 80 U PEDIATRIQUE,False,SNOMED-CT-871750007,"Hepatitis A vaccine, pediatric dose, unspecified",True,6,0
VAC0115,AVAXIM 80 U PEDIATRIQUE,False,SNOMED-CT-1010308001,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0115,AVAXIM 80 U PEDIATRIQUE,False,SNOMED-CT-1010318006,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0115,AVAXIM 80 U PEDIATRIQUE,False,SNOMED-CT-836375003,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0115,AVAXIM 80 U PEDIATRIQUE,False,SNOMED-CT-865997008,"Hepatitis A vaccine, unspecified",False,,
VAC0115,AVAXIM 80 U PEDIATRIQUE,False,SNOMED-CT-871751006,"Hepatitis A vaccine, unspecified",False,,
VAC0115,AVAXIM 80 U PEDIATRIQUE,False,SNOMED-CT-91000221102,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0116,R.O.R SANOFI PASTEUR,False,SNOMED-CT-2241000221103,"MMR vaccine, live attenuated, unspecified",True,26,0
VAC0116,R.O.R SANOFI PASTEUR,False,SNOMED-CT-871831003,"MMR vaccine, live attenuated, unspecified",True,26,0
VAC0120,VACCIN VARICELLE MERIEUX,False,SNOMED-CT-1010310004,"Chickenpox vaccine, unspecified",True,9,0
VAC0120,VACCIN VARICELLE MERIEUX,False,SNOMED-CT-1010322001,"Chickenpox vaccine, unspecified",True,9,0
VAC0120,VACCIN VARICELLE MERIEUX,False,SNOMED-CT-2221000221107,"Chickenpox vaccine, unspecified",True,9,0
VAC0120,VACCIN VARICELLE MERIEUX,False,SNOMED-CT-871919004,"Chickenpox vaccine, unspecified",True,9,0
VAC0121,PRIORIX-TETRA,False,SNOMED-CT-2251000221101,"MMRV - Measles-Mumps-Rubella-Varicella vaccine, unspecified",True,3,0
VAC0121,PRIORIX-TETRA,False,SNOMED-CT-871908002,"MMRV - Measles-Mumps-Rubella-Varicella vaccine, unspecified",True,3,0
VAC0123,PREVENAR 13,False,SNOMED-CT-51451000087105,"Pneumococcal 13-valent conjugate vaccine, unspecified",True,2,0
VAC0123,PREVENAR 13,False,SNOMED-CT-1801000221105,"Pneumococcal conjugate vaccine, serotypes unspecified",False,,
VAC0123,PREVENAR 13,False,SNOMED-CT-836398006,"Pneumococcal vaccine, unspecified",False,,
VAC0123,PREVENAR 13,False,SNOMED-CT-981000221107,"Pneumococcal vaccine, unspecified",False,,
VAC0124,FOCETRIA (multidose),False,SNOMED-CT-1157356006,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC0124,FOCETRIA (multidose),False,SNOMED-CT-871772009,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC0124,FOCETRIA (multidose),False,SNOMED-CT-1181000221105,"Influenza vaccine, unspecified",False,,
VAC0124,FOCETRIA (multidose),False,SNOMED-CT-836377006,"Influenza vaccine, unspecified",False,,
VAC0125,AREPANRIX,False,SNOMED-CT-1157356006,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC0125,AREPANRIX,False,SNOMED-CT-871772009,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC0125,AREPANRIX,False,SNOMED-CT-1181000221105,"Influenza vaccine, unspecified",False,,
VAC0125,AREPANRIX,False,SNOMED-CT-836377006,"Influenza vaccine, unspecified",False,,
VAC0126,HEVAC B,False,SNOMED-CT-836374004,"Hepatitis B vaccine, unspecified",True,7,0
VAC0126,HEVAC B,False,SNOMED-CT-871822003,"Hepatitis B vaccine, unspecified",True,7,0
VAC0126,HEVAC B,False,SNOMED-CT-871925000,"Hepatitis B vaccine, unspecified",True,7,0
VAC0127,HB VAX DNA 5 µg,False,SNOMED-CT-1296676008,"Hepatitis B vaccine, recombinant, unspecified",True,13,0
VAC0127,HB VAX DNA 5 µg,False,SNOMED-CT-1304283008,"Hepatitis B vaccine, recombinant, unspecified",True,13,0
VAC0127,HB VAX DNA 5 µg,False,SNOMED-CT-836374004,"Hepatitis B vaccine, unspecified",False,,
VAC0127,HB VAX DNA 5 µg,False,SNOMED-CT-871822003,"Hepatitis B vaccine, unspecified",False,,
VAC0127,HB VAX DNA 5 µg,False,SNOMED-CT-871925000,"Hepatitis B vaccine, unspecified",False,,
VAC0128,HB VAX DNA 10 µg,False,SNOMED-CT-1296864005,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC0128,HB VAX DNA 10 µg,False,SNOMED-CT-1296676008,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0128,HB VAX DNA 10 µg,False,SNOMED-CT-1304283008,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0128,HB VAX DNA 10 µg,False,SNOMED-CT-836374004,"Hepatitis B vaccine, unspecified",False,,
VAC0128,HB VAX DNA 10 µg,False,SNOMED-CT-871822003,"Hepatitis B vaccine, unspecified",False,,
VAC0128,HB VAX DNA 10 µg,False,SNOMED-CT-871925000,"Hepatitis B vaccine, unspecified",False,,
VAC0129,HB VAX DNA 40 µg,False,SNOMED-CT-1296676008,"Hepatitis B vaccine, recombinant, unspecified",True,13,0
VAC0129,HB VAX DNA 40 µg,False,SNOMED-CT-1304283008,"Hepatitis B vaccine, recombinant, unspecified",True,13,0
VAC0129,HB VAX DNA 40 µg,False,SNOMED-CT-836374004,"Hepatitis B vaccine, unspecified",False,,
VAC0129,HB VAX DNA 40 µg,False,SNOMED-CT-871822003,"Hepatitis B vaccine, unspecified",False,,
VAC0129,HB VAX DNA 40 µg,False,SNOMED-CT-871925000,"Hepatitis B vaccine, unspecified",False,,
VAC0130,"MMR vaccine, live attenuated, unspecified",True,SNOMED-CT-2241000221103,"MMR vaccine, live attenuated, unspecified",True,26,2
VAC0130,"MMR vaccine, live attenuated, unspecified",True,SNOMED-CT-871831003,"MMR vaccine, live attenuated, unspecified",True,26,2
VAC0131,"Rabies vaccine, unspecified",True,SNOMED-CT-1131000221109,"Rabies vaccine, unspecified",True,6,3
VAC0131,"Rabies vaccine, unspecified",True,SNOMED-CT-836393002,"Rabies vaccine, unspecified",True,6,3
VAC0131,"Rabies vaccine, unspecified",True,SNOMED-CT-871726005,"Rabies vaccine, unspecified",True,6,3
VAC0132,"Tetanus vaccine, unspecified",True,SNOMED-CT-1101000221104,"Tetanus vaccine, unspecified",True,36,5
VAC0132,"Tetanus vaccine, unspecified",True,SNOMED-CT-2021000221101,"Tetanus vaccine, unspecified",True,36,5
VAC0132,"Tetanus vaccine, unspecified",True,SNOMED-CT-777725002,"Tetanus vaccine, unspecified",True,36,5
VAC0132,"Tetanus vaccine, unspecified",True,SNOMED-CT-863911006,"Tetanus vaccine, unspecified",True,36,5
VAC0132,"Tetanus vaccine, unspecified",True,SNOMED-CT-871742003,"Tetanus vaccine, unspecified",True,36,5
VAC0133,"Smallpox vaccine, unspecified",True,SNOMED-CT-1269346004,"Smallpox vaccine, unspecified",True,15,5
VAC0133,"Smallpox vaccine, unspecified",True,SNOMED-CT-1290624003,"Smallpox vaccine, unspecified",True,15,5
VAC0133,"Smallpox vaccine, unspecified",True,SNOMED-CT-1290625002,"Smallpox vaccine, unspecified",True,15,5
VAC0133,"Smallpox vaccine, unspecified",True,SNOMED-CT-836389008,"Smallpox vaccine, unspecified",True,15,5
VAC0133,"Smallpox vaccine, unspecified",True,SNOMED-CT-871727001,"Smallpox vaccine, unspecified",True,15,5
VAC0134,"BCG vaccine, unspecified",True,SNOMED-CT-1861000221106,"BCG vaccine, unspecified",True,19,3
VAC0134,"BCG vaccine, unspecified",True,SNOMED-CT-319941000221104,"BCG vaccine, unspecified",True,19,3
VAC0134,"BCG vaccine, unspecified",True,SNOMED-CT-836402002,"BCG vaccine, unspecified",True,19,3
VAC0135,"Polio vaccine, unspecified",True,SNOMED-CT-1031000221108,"Polio vaccine, unspecified",True,27,2
VAC0135,"Polio vaccine, unspecified",True,SNOMED-CT-871739009,"Polio vaccine, unspecified",True,27,2
VAC0136,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,SNOMED-CT-2061000221109,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,24,2
VAC0136,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,SNOMED-CT-774618008,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,24,2
VAC0136,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,SNOMED-CT-871875004,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC0137,"DT vaccine, unspecified",True,SNOMED-CT-775641005,"Tetanus diphtheria vaccine, unspecified",True,30,0
VAC0137,"DT vaccine, unspecified",True,SNOMED-CT-871826000,"Tetanus diphtheria vaccine, unspecified",True,30,0
VAC0138,"Diphtheria-Tetanus-Pertussis-Polio vaccine, unspecified",True,SNOMED-CT-871878002,"Diphtheria-Tetanus-Pertussis-Polio vaccine, unspecified",True,7,1
VAC0139,PENT-HIBEST,False,SNOMED-CT-871887006,"Pentavalent Diphtheria-Tetanus-Pertussis-Hib-Polio (DTPerHibIPV) vaccine, unspecified",True,8,0
VAC0140,INTANZA,False,SNOMED-CT-1181000221105,"Influenza vaccine, unspecified",True,107,0
VAC0140,INTANZA,False,SNOMED-CT-836377006,"Influenza vaccine, unspecified",True,107,0
VAC0141,MENVEO,False,SNOMED-CT-1971000221105,"Meningococcal ACWY conjugate vaccine, unspecified",True,8,0
VAC0141,MENVEO,False,SNOMED-CT-871916006,"Meningococcal ACWY conjugate vaccine, unspecified",True,8,0
VAC0143,"Haemophilus influenzae B (or Hib) vaccine, unspecified",True,SNOMED-CT-2041000221105,"Haemophilus influenzae B (or Hib) vaccine, unspecified",True,19,3
VAC0143,"Haemophilus influenzae B (or Hib) vaccine, unspecified",True,SNOMED-CT-836380007,"Haemophilus influenzae B (or Hib) vaccine, unspecified",True,19,3
VAC0143,"Haemophilus influenzae B (or Hib) vaccine, unspecified",True,SNOMED-CT-871764007,"Haemophilus influenzae B (or Hib) vaccine, unspecified",True,19,3
VAC0144,"Cholera vaccine, unspecified",True,SNOMED-CT-836383009,"Cholera vaccine, unspecified",True,10,2
VAC0144,"Cholera vaccine, unspecified",True,SNOMED-CT-991000221105,"Cholera vaccine, unspecified",True,10,2
VAC0145,"Tick-borne encephalitis vaccine, unspecified",True,SNOMED-CT-836403007,"Tick-borne encephalitis vaccine, unspecified",True,9,2
VAC0145,"Tick-borne encephalitis vaccine, unspecified",True,SNOMED-CT-871719005,"Tick-borne encephalitis vaccine, unspecified",True,9,2
VAC0146,"Live attenuated Japanese Encephalitis vaccine 14-14-2 strain, unspecified",True,SNOMED-CT-836378001,"Japanese encephalitis vaccine, unspecified",True,8,0
VAC0146,"Live attenuated Japanese Encephalitis vaccine 14-14-2 strain, unspecified",True,SNOMED-CT-871724008,"Japanese encephalitis vaccine, unspecified",True,8,0
VAC0147,"Influenza A(H1N1)2009 vaccine, unspecified",True,SNOMED-CT-1157356006,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,2
VAC0147,"Influenza A(H1N1)2009 vaccine, unspecified",True,SNOMED-CT-871772009,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,2
VAC0147,"Influenza A(H1N1)2009 vaccine, unspecified",True,SNOMED-CT-1181000221105,"Influenza vaccine, unspecified",False,,
VAC0147,"Influenza A(H1N1)2009 vaccine, unspecified",True,SNOMED-CT-836377006,"Influenza vaccine, unspecified",False,,
VAC0148,"Leptospirosis vaccine, unspecified",True,SNOMED-CT-840564009,"Leptospirosis vaccine, unspecified",True,3,1
VAC0149,"Meningococcal B:14:P1.7,16 vaccine, unspecified",True,SNOMED-CT-1981000221108,"Meningococcal B vaccine, unspecified",True,9,0
VAC0150,"Meningococcal conjugate vaccine C, unspecified",True,SNOMED-CT-871866001,"Meningococcal conjugate vaccine C, unspecified",True,11,2
VAC0150,"Meningococcal conjugate vaccine C, unspecified",True,SNOMED-CT-951000221102,"Meningococcal conjugate vaccine C, unspecified",True,11,2
VAC0151,"Meningococcal A + C vaccine, unspecified",True,SNOMED-CT-871871008,"Meningococcal A + C vaccine, unspecified",True,7,1
VAC0152,"Unconjugated meningococcal vaccine ACWY, unspecified",True,SNOMED-CT-871873006,"Unconjugated meningococcal vaccine ACWY, unspecified",True,6,1
VAC0153,"Mumps vaccine, unspecified",True,SNOMED-CT-836498007,"Mumps vaccine, unspecified",True,12,3
VAC0153,"Mumps vaccine, unspecified",True,SNOMED-CT-871737006,"Mumps vaccine, unspecified",True,12,3
VAC0153,"Mumps vaccine, unspecified",True,SNOMED-CT-871738001,"Mumps vaccine, unspecified",True,12,3
VAC0154,"Malaria vaccine, unspecified",True,SNOMED-CT-45861000087106,"Malaria vaccine, unspecified",True,4,1
VAC0155,"Dengue vaccine, unspecified",True,SNOMED-CT-840563003,"Dengue vaccine, unspecified",True,5,2
VAC0155,"Dengue vaccine, unspecified",True,SNOMED-CT-871720004,"Dengue vaccine, unspecified",True,5,2
VAC0156,HPV Vaccine,True,SNOMED-CT-836379009,HPV Vaccine,True,3,2
VAC0156,HPV Vaccine,True,SNOMED-CT-911000221103,HPV Vaccine,True,3,2
VAC0157,"Pneumococcal vaccine, unspecified",True,SNOMED-CT-836398006,"Pneumococcal vaccine, unspecified",True,8,2
VAC0157,"Pneumococcal vaccine, unspecified",True,SNOMED-CT-981000221107,"Pneumococcal vaccine, unspecified",True,8,2
