NUVA,NUVA label,IsAbstract,AIC,AIC label,Best,Blur,Equiv
VAC0037,TETRAVAC-ACELLULAIRE,False,AIC-034127098,TETRAVAC-ACELLULAIRE,True,1,11
VAC0037,TETRAVAC-ACELLULAIRE,False,AIC-034127100,TETRAVAC-ACELLULAIRE,True,1,11
VAC0038,"TICOVAC 0,5 mL",False,AIC-034409,"TICOVAC 0,5 mL",True,1,19
VAC0038,"TICOVAC 0,5 mL",False,AIC-034409019,"TICOVAC 0,5 mL",True,1,19
VAC0038,"TICOVAC 0,5 mL",False,AIC-034409021,"TICOVAC 0,5 mL",True,1,19
VAC0038,"TICOVAC 0,5 mL",False,AIC-036515017,"TICOVAC 0,5 mL",True,1,19
VAC0038,"TICOVAC 0,5 mL",False,AIC-036515029,"TICOVAC 0,5 mL",True,1,19
VAC0038,"TICOVAC 0,5 mL",False,AIC-036515031,"TICOVAC 0,5 mL",True,1,19
VAC0038,"TICOVAC 0,5 mL",False,AIC-036515043,"TICOVAC 0,5 mL",True,1,19
VAC0038,"TICOVAC 0,5 mL",False,AIC-036515132,"TICOVAC 0,5 mL",True,1,19
VAC0038,"TICOVAC 0,5 mL",False,AIC-036515144,"TICOVAC 0,5 mL",True,1,19
VAC0038,"TICOVAC 0,5 mL",False,AIC-036515157,"TICOVAC 0,5 mL",True,1,19
VAC0038,"TICOVAC 0,5 mL",False,AIC-036515169,"TICOVAC 0,5 mL",True,1,19
VAC0038,"TICOVAC 0,5 mL",False,AIC-036515171,"TICOVAC 0,5 mL",True,1,19
VAC0038,"TICOVAC 0,5 mL",False,AIC-036515183,"TICOVAC 0,5 mL",True,1,19
VAC0038,"TICOVAC 0,5 mL",False,AIC-036515195,"TICOVAC 0,5 mL",True,1,19
VAC0038,"TICOVAC 0,5 mL",False,AIC-036515207,"TICOVAC 0,5 mL",True,1,19
VAC0038,"TICOVAC 0,5 mL",False,AIC-036515219,"TICOVAC 0,5 mL",True,1,19
VAC0038,"TICOVAC 0,5 mL",False,AIC-036515221,"TICOVAC 0,5 mL",True,1,19
VAC0038,"TICOVAC 0,5 mL",False,AIC-036515233,"TICOVAC 0,5 mL",True,1,19
VAC0038,"TICOVAC 0,5 mL",False,AIC-036515245,"TICOVAC 0,5 mL",True,1,19
VAC0038,"TICOVAC 0,5 mL",False,AIC-036515,"Tick-borne encephalitis vaccine, unspecified",False,,
VAC0039,"TICOVAC 0,25 mL",False,AIC-036515056,"TICOVAC 0,25 mL",True,1,16
VAC0039,"TICOVAC 0,25 mL",False,AIC-036515068,"TICOVAC 0,25 mL",True,1,16
VAC0039,"TICOVAC 0,25 mL",False,AIC-036515070,"TICOVAC 0,25 mL",True,1,16
VAC0039,"TICOVAC 0,25 mL",False,AIC-036515082,"TICOVAC 0,25 mL",True,1,16
VAC0039,"TICOVAC 0,25 mL",False,AIC-036515094,"TICOVAC 0,25 mL",True,1,16
VAC0039,"TICOVAC 0,25 mL",False,AIC-036515106,"TICOVAC 0,25 mL",True,1,16
VAC0039,"TICOVAC 0,25 mL",False,AIC-036515118,"TICOVAC 0,25 mL",True,1,16
VAC0039,"TICOVAC 0,25 mL",False,AIC-036515120,"TICOVAC 0,25 mL",True,1,16
VAC0039,"TICOVAC 0,25 mL",False,AIC-036515258,"TICOVAC 0,25 mL",True,1,16
VAC0039,"TICOVAC 0,25 mL",False,AIC-036515260,"TICOVAC 0,25 mL",True,1,16
VAC0039,"TICOVAC 0,25 mL",False,AIC-036515272,"TICOVAC 0,25 mL",True,1,16
VAC0039,"TICOVAC 0,25 mL",False,AIC-036515284,"TICOVAC 0,25 mL",True,1,16
VAC0039,"TICOVAC 0,25 mL",False,AIC-036515296,"TICOVAC 0,25 mL",True,1,16
VAC0039,"TICOVAC 0,25 mL",False,AIC-036515308,"TICOVAC 0,25 mL",True,1,16
VAC0039,"TICOVAC 0,25 mL",False,AIC-036515310,"TICOVAC 0,25 mL",True,1,16
VAC0039,"TICOVAC 0,25 mL",False,AIC-036515322,"TICOVAC 0,25 mL",True,1,16
VAC0039,"TICOVAC 0,25 mL",False,AIC-036515,"Tick-borne encephalitis vaccine, unspecified",False,,
VAC0040,TYAVAX,False,,,,
VAC0041,TYPHIM VI,False,AIC-029153,TYPHIM VI,True,1,3
VAC0041,TYPHIM VI,False,AIC-029153018,TYPHIM VI,True,1,3
VAC0041,TYPHIM VI,False,AIC-029153020,TYPHIM VI,True,1,3
VAC0042,VACCIN BCG SSI,False,,,,
VAC0043,BOOSTRIXTETRA,False,,,,
VAC0044,CERVARIX,False,AIC-038120,CERVARIX,True,1,10
VAC0044,CERVARIX,False,AIC-038120010,CERVARIX,True,1,10
VAC0044,CERVARIX,False,AIC-038120022,CERVARIX,True,1,10
VAC0044,CERVARIX,False,AIC-038120034,CERVARIX,True,1,10
VAC0044,CERVARIX,False,AIC-038120046,CERVARIX,True,1,10
VAC0044,CERVARIX,False,AIC-038120059,CERVARIX,True,1,10
VAC0044,CERVARIX,False,AIC-038120061,CERVARIX,True,1,10
VAC0044,CERVARIX,False,AIC-038120073,CERVARIX,True,1,10
VAC0044,CERVARIX,False,AIC-038120085,CERVARIX,True,1,10
VAC0044,CERVARIX,False,AIC-038120097,CERVARIX,True,1,10
VAC0045,ENGERIX B 10 µg,False,AIC-026653055,ENGERIX B 10 µg,True,1,7
VAC0045,ENGERIX B 10 µg,False,AIC-026653067,ENGERIX B 10 µg,True,1,7
VAC0045,ENGERIX B 10 µg,False,AIC-026653093,ENGERIX B 10 µg,True,1,7
VAC0045,ENGERIX B 10 µg,False,AIC-026653105,ENGERIX B 10 µg,True,1,7
VAC0045,ENGERIX B 10 µg,False,AIC-026653117,ENGERIX B 10 µg,True,1,7
VAC0045,ENGERIX B 10 µg,False,AIC-026653129,ENGERIX B 10 µg,True,1,7
VAC0045,ENGERIX B 10 µg,False,AIC-026653131,ENGERIX B 10 µg,True,1,7
VAC0045,ENGERIX B 10 µg,False,AIC-026653,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0045,ENGERIX B 10 µg,False,AIC-026653016,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0045,ENGERIX B 10 µg,False,AIC-026653028,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0045,ENGERIX B 10 µg,False,AIC-026653030,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0045,ENGERIX B 10 µg,False,AIC-026653042,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0045,ENGERIX B 10 µg,False,AIC-035262,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0046,ENGERIX B 20 µg,False,AIC-026653079,ENGERIX B 20 µg,True,1,2
VAC0046,ENGERIX B 20 µg,False,AIC-026653081,ENGERIX B 20 µg,True,1,2
VAC0046,ENGERIX B 20 µg,False,AIC-026653,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0046,ENGERIX B 20 µg,False,AIC-026653016,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0046,ENGERIX B 20 µg,False,AIC-026653028,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0046,ENGERIX B 20 µg,False,AIC-026653030,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0046,ENGERIX B 20 µg,False,AIC-026653042,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0046,ENGERIX B 20 µg,False,AIC-035262,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0047,FLUARIX,False,AIC-029245,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245014,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245026,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245038,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245040,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245053,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245065,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245077,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245089,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245091,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245103,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245115,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245127,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245139,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245141,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245154,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245166,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245178,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245180,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245192,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245204,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245216,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245228,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245230,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245242,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245255,FLUARIX,True,1,27
VAC0047,FLUARIX,False,AIC-029245267,FLUARIX,True,1,27
VAC0048,GENHEVAC B PASTEUR,False,AIC-026653,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0048,GENHEVAC B PASTEUR,False,AIC-026653016,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0048,GENHEVAC B PASTEUR,False,AIC-026653028,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0048,GENHEVAC B PASTEUR,False,AIC-026653030,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0048,GENHEVAC B PASTEUR,False,AIC-026653042,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0048,GENHEVAC B PASTEUR,False,AIC-035262,"Hepatitis B vaccine, recombinant, unspecified",True,38,0
VAC0049,HAVRIX 1440 U/1mL,False,AIC-028725113,HAVRIX 1440 U/1mL,True,1,6
VAC0049,HAVRIX 1440 U/1mL,False,AIC-028725125,HAVRIX 1440 U/1mL,True,1,6
VAC0049,HAVRIX 1440 U/1mL,False,AIC-028725149,HAVRIX 1440 U/1mL,True,1,6
VAC0049,HAVRIX 1440 U/1mL,False,AIC-029545,HAVRIX 1440 U/1mL,True,1,6
VAC0049,HAVRIX 1440 U/1mL,False,AIC-029545011,HAVRIX 1440 U/1mL,True,1,6
VAC0049,HAVRIX 1440 U/1mL,False,AIC-029545023,HAVRIX 1440 U/1mL,True,1,6
VAC0049,HAVRIX 1440 U/1mL,False,AIC-028725,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0049,HAVRIX 1440 U/1mL,False,AIC-028725012,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0049,HAVRIX 1440 U/1mL,False,AIC-028725024,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0049,HAVRIX 1440 U/1mL,False,AIC-028725036,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0049,HAVRIX 1440 U/1mL,False,AIC-028725048,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0049,HAVRIX 1440 U/1mL,False,AIC-028725051,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0049,HAVRIX 1440 U/1mL,False,AIC-028725063,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0049,HAVRIX 1440 U/1mL,False,AIC-028725075,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0049,HAVRIX 1440 U/1mL,False,AIC-028725087,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0049,HAVRIX 1440 U/1mL,False,AIC-033247,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0049,HAVRIX 1440 U/1mL,False,AIC-033317,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0050,"HAVRIX 720 U/0,5 mL",False,AIC-028725099,"HAVRIX 720 U/0,5 mL",True,1,3
VAC0050,"HAVRIX 720 U/0,5 mL",False,AIC-028725101,"HAVRIX 720 U/0,5 mL",True,1,3
VAC0050,"HAVRIX 720 U/0,5 mL",False,AIC-028725137,"HAVRIX 720 U/0,5 mL",True,1,3
VAC0050,"HAVRIX 720 U/0,5 mL",False,AIC-028725,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0050,"HAVRIX 720 U/0,5 mL",False,AIC-028725012,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0050,"HAVRIX 720 U/0,5 mL",False,AIC-028725024,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0050,"HAVRIX 720 U/0,5 mL",False,AIC-028725036,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0050,"HAVRIX 720 U/0,5 mL",False,AIC-028725048,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0050,"HAVRIX 720 U/0,5 mL",False,AIC-028725051,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0050,"HAVRIX 720 U/0,5 mL",False,AIC-028725063,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0050,"HAVRIX 720 U/0,5 mL",False,AIC-028725075,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0050,"HAVRIX 720 U/0,5 mL",False,AIC-028725087,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0050,"HAVRIX 720 U/0,5 mL",False,AIC-033247,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0050,"HAVRIX 720 U/0,5 mL",False,AIC-033317,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0051,INFANRIXTETRA,False,,,,
VAC0052,VACCIN MENINGOCOCCIQUE A+C,False,,,,
VAC0053,PRIORIX,False,AIC-034199,PRIORIX,True,1,22
VAC0053,PRIORIX,False,AIC-034199012,PRIORIX,True,1,22
VAC0053,PRIORIX,False,AIC-034199024,PRIORIX,True,1,22
VAC0053,PRIORIX,False,AIC-034199036,PRIORIX,True,1,22
VAC0053,PRIORIX,False,AIC-034199048,PRIORIX,True,1,22
VAC0053,PRIORIX,False,AIC-034199051,PRIORIX,True,1,22
VAC0053,PRIORIX,False,AIC-034199063,PRIORIX,True,1,22
VAC0053,PRIORIX,False,AIC-034199075,PRIORIX,True,1,22
VAC0053,PRIORIX,False,AIC-034199087,PRIORIX,True,1,22
VAC0053,PRIORIX,False,AIC-034199099,PRIORIX,True,1,22
VAC0053,PRIORIX,False,AIC-034199101,PRIORIX,True,1,22
VAC0053,PRIORIX,False,AIC-034199113,PRIORIX,True,1,22
VAC0053,PRIORIX,False,AIC-034199125,PRIORIX,True,1,22
VAC0053,PRIORIX,False,AIC-034199137,PRIORIX,True,1,22
VAC0053,PRIORIX,False,AIC-034199149,PRIORIX,True,1,22
VAC0053,PRIORIX,False,AIC-034199152,PRIORIX,True,1,22
VAC0053,PRIORIX,False,AIC-034199164,PRIORIX,True,1,22
VAC0053,PRIORIX,False,AIC-034199176,PRIORIX,True,1,22
VAC0053,PRIORIX,False,AIC-034199188,PRIORIX,True,1,22
VAC0053,PRIORIX,False,AIC-034199190,PRIORIX,True,1,22
VAC0053,PRIORIX,False,AIC-034199202,PRIORIX,True,1,22
VAC0053,PRIORIX,False,AIC-034199214,PRIORIX,True,1,22
VAC0054,VACCIN RABIQUE PASTEUR,False,,,,
VAC0056,VACCIN TETANIQUE PASTEUR,False,,,,
VAC0057,TWINRIX 20 µg,False,AIC-033014010,TWINRIX 20 µg,True,1,9
VAC0057,TWINRIX 20 µg,False,AIC-033014022,TWINRIX 20 µg,True,1,9
VAC0057,TWINRIX 20 µg,False,AIC-033014034,TWINRIX 20 µg,True,1,9
VAC0057,TWINRIX 20 µg,False,AIC-033014046,TWINRIX 20 µg,True,1,9
VAC0057,TWINRIX 20 µg,False,AIC-033014059,TWINRIX 20 µg,True,1,9
VAC0057,TWINRIX 20 µg,False,AIC-033014061,TWINRIX 20 µg,True,1,9
VAC0057,TWINRIX 20 µg,False,AIC-033014162,TWINRIX 20 µg,True,1,9
VAC0057,TWINRIX 20 µg,False,AIC-033014174,TWINRIX 20 µg,True,1,9
VAC0057,TWINRIX 20 µg,False,AIC-033014186,TWINRIX 20 µg,True,1,9
VAC0057,TWINRIX 20 µg,False,AIC-033014,"Combined hepatitis A and hepatitis B vaccine, unspecified",False,,
VAC0058,TWINRIX 10 µg,False,AIC-033014073,TWINRIX 10 µg,True,1,10
VAC0058,TWINRIX 10 µg,False,AIC-033014085,TWINRIX 10 µg,True,1,10
VAC0058,TWINRIX 10 µg,False,AIC-033014097,TWINRIX 10 µg,True,1,10
VAC0058,TWINRIX 10 µg,False,AIC-033014109,TWINRIX 10 µg,True,1,10
VAC0058,TWINRIX 10 µg,False,AIC-033014111,TWINRIX 10 µg,True,1,10
VAC0058,TWINRIX 10 µg,False,AIC-033014123,TWINRIX 10 µg,True,1,10
VAC0058,TWINRIX 10 µg,False,AIC-033014135,TWINRIX 10 µg,True,1,10
VAC0058,TWINRIX 10 µg,False,AIC-033014147,TWINRIX 10 µg,True,1,10
VAC0058,TWINRIX 10 µg,False,AIC-033014150,TWINRIX 10 µg,True,1,10
VAC0058,TWINRIX 10 µg,False,AIC-033014198,TWINRIX 10 µg,True,1,10
VAC0058,TWINRIX 10 µg,False,AIC-033014,"Combined hepatitis A and hepatitis B vaccine, unspecified",False,,
VAC0059,TYPHERIX,False,AIC-034461,TYPHERIX,True,1,11
VAC0059,TYPHERIX,False,AIC-034461018,TYPHERIX,True,1,11
VAC0059,TYPHERIX,False,AIC-034461020,TYPHERIX,True,1,11
VAC0059,TYPHERIX,False,AIC-034461032,TYPHERIX,True,1,11
VAC0059,TYPHERIX,False,AIC-034461044,TYPHERIX,True,1,11
VAC0059,TYPHERIX,False,AIC-034461057,TYPHERIX,True,1,11
VAC0059,TYPHERIX,False,AIC-034461069,TYPHERIX,True,1,11
VAC0059,TYPHERIX,False,AIC-034461071,TYPHERIX,True,1,11
VAC0059,TYPHERIX,False,AIC-034461083,TYPHERIX,True,1,11
VAC0059,TYPHERIX,False,AIC-034461095,TYPHERIX,True,1,11
VAC0059,TYPHERIX,False,AIC-034461107,TYPHERIX,True,1,11
VAC0060,VARILRIX,False,AIC-028427,VARILRIX,True,1,3
VAC0060,VARILRIX,False,AIC-028427019,VARILRIX,True,1,3
VAC0060,VARILRIX,False,AIC-028427021,VARILRIX,True,1,3
VAC0061,VARIVAX,False,AIC-035032,VARIVAX,True,1,10
VAC0061,VARIVAX,False,AIC-035032010,VARIVAX,True,1,10
VAC0061,VARIVAX,False,AIC-035032022,VARIVAX,True,1,10
VAC0061,VARIVAX,False,AIC-035032034,VARIVAX,True,1,10
VAC0061,VARIVAX,False,AIC-035032046,VARIVAX,True,1,10
VAC0061,VARIVAX,False,AIC-035032059,VARIVAX,True,1,10
VAC0061,VARIVAX,False,AIC-035032061,VARIVAX,True,1,10
VAC0061,VARIVAX,False,AIC-035032073,VARIVAX,True,1,10
VAC0061,VARIVAX,False,AIC-035032085,VARIVAX,True,1,10
VAC0061,VARIVAX,False,AIC-035032097,VARIVAX,True,1,10
VAC0062,VAXIGRIP,False,AIC-026032,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032019,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032021,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032033,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032045,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032058,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032060,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032072,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032084,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032096,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032108,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032110,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032122,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032134,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032146,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032159,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032161,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032173,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032185,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032197,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032209,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032211,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032223,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032235,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032247,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032250,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032262,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032274,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032286,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032298,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032300,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032312,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032324,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032336,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032348,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032351,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032363,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032375,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032387,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032399,VAXIGRIP,True,1,41
VAC0062,VAXIGRIP,False,AIC-026032401,VAXIGRIP,True,1,41
VAC0063,TETRACOQ,False,,,,
VAC0064,PENTACOQ,False,,,,
VAC0066,DTCP PASTEUR,False,,,,
VAC0067,HAVRIX 360 U,False,AIC-028725,"Inactivated hepatitis A vaccine, unspecified",True,10,0
VAC0067,HAVRIX 360 U,False,AIC-028725012,"Inactivated hepatitis A vaccine, unspecified",True,10,0
VAC0067,HAVRIX 360 U,False,AIC-028725024,"Inactivated hepatitis A vaccine, unspecified",True,10,0
VAC0067,HAVRIX 360 U,False,AIC-028725036,"Inactivated hepatitis A vaccine, unspecified",True,10,0
VAC0067,HAVRIX 360 U,False,AIC-028725048,"Inactivated hepatitis A vaccine, unspecified",True,10,0
VAC0067,HAVRIX 360 U,False,AIC-028725051,"Inactivated hepatitis A vaccine, unspecified",True,10,0
VAC0067,HAVRIX 360 U,False,AIC-028725063,"Inactivated hepatitis A vaccine, unspecified",True,10,0
VAC0067,HAVRIX 360 U,False,AIC-028725075,"Inactivated hepatitis A vaccine, unspecified",True,10,0
VAC0067,HAVRIX 360 U,False,AIC-028725087,"Inactivated hepatitis A vaccine, unspecified",True,10,0
VAC0067,HAVRIX 360 U,False,AIC-033247,"Inactivated hepatitis A vaccine, unspecified",True,10,0
VAC0067,HAVRIX 360 U,False,AIC-033317,"Inactivated hepatitis A vaccine, unspecified",True,10,0
VAC0068,MONOVAX,False,,,,
VAC0069,MENOMUNE,False,AIC-029196,MENOMUNE,True,1,2
VAC0069,MENOMUNE,False,AIC-029196019,MENOMUNE,True,1,2
VAC0070,DT BIS,False,,,,
VAC0071,D.T. BIS - RUDIVAX,False,,,,
VAC0072,JE-VAX,False,,,,
VAC0073,IXIARO,False,AIC-039220,IXIARO,True,1,3
VAC0073,IXIARO,False,AIC-039220013,IXIARO,True,1,3
VAC0073,IXIARO,False,AIC-039220025,IXIARO,True,1,3
VAC0074,D.T. COQ MERIEUX,False,,,,
VAC0076,DTVax,False,,,,
VAC0077,IMOVAX OREILLONS,False,AIC-026757,IMOVAX OREILLONS,True,1,2
VAC0077,IMOVAX OREILLONS,False,AIC-026757017,IMOVAX OREILLONS,True,1,2
VAC0078,RUDI-ROUVAX,False,AIC-026771,RUDI-ROUVAX,True,1,2
VAC0078,RUDI-ROUVAX,False,AIC-026771016,RUDI-ROUVAX,True,1,2
VAC0079,ENCEPUR,False,AIC-036515,"Tick-borne encephalitis vaccine, unspecified",True,10,0
VAC0080,BCG PASTEUR,False,,,,
VAC0082,MENBVAC,False,,,,
VAC0083,SYNFLORIX,False,AIC-039104,SYNFLORIX,True,1,13
VAC0083,SYNFLORIX,False,AIC-039104017,SYNFLORIX,True,1,13
VAC0083,SYNFLORIX,False,AIC-039104029,SYNFLORIX,True,1,13
VAC0083,SYNFLORIX,False,AIC-039104031,SYNFLORIX,True,1,13
VAC0083,SYNFLORIX,False,AIC-039104043,SYNFLORIX,True,1,13
VAC0083,SYNFLORIX,False,AIC-039104056,SYNFLORIX,True,1,13
VAC0083,SYNFLORIX,False,AIC-039104068,SYNFLORIX,True,1,13
VAC0083,SYNFLORIX,False,AIC-039104070,SYNFLORIX,True,1,13
VAC0083,SYNFLORIX,False,AIC-039104082,SYNFLORIX,True,1,13
VAC0083,SYNFLORIX,False,AIC-039104094,SYNFLORIX,True,1,13
VAC0083,SYNFLORIX,False,AIC-039104106,SYNFLORIX,True,1,13
VAC0083,SYNFLORIX,False,AIC-039104118,SYNFLORIX,True,1,13
VAC0083,SYNFLORIX,False,AIC-039104120,SYNFLORIX,True,1,13
VAC0084,"H5N1 pre-pandemic influenza vaccine, unspecified",True,AIC-039230,"H5N1 pre-pandemic influenza vaccine, unspecified",True,14,2
VAC0084,"H5N1 pre-pandemic influenza vaccine, unspecified",True,AIC-039230014,"H5N1 pre-pandemic influenza vaccine, unspecified",True,14,2
VAC0085,T POLIO MERIEUX,False,,,,
VAC0086,TETAVAX,False,,,,
VAC0087,VAXICOQ,False,,,,
VAC0088,"DTIPV vaccine, unspecified",True,,,,
VAC0090,VACCIN BRUCELLIQUE P.I. à usage humain,False,,,,
VAC0091,VACCIN CCB PASTEUR,False,,,,
VAC0092,VACCIN CHOLERIQUE PASTEUR,False,,,,
VAC0093,VACCIN DT TAB PASTEUR,False,,,,
VAC0094,VACCIN SABIN POLIOVAC MERIEUX,False,,,,
VAC0095,VACCIN TAB PASTEUR,False,,,,
VAC0096,VACCIN GRIPPAL RONCHESE (VGR),False,,,,
VAC0097,VACCIN LEPTOSPIRES ICTEROHEMORRAGIAE PASTEUR,False,,,,
VAC0098,HEXAVAC,False,AIC-034948,HEXAVAC,True,1,9
VAC0098,HEXAVAC,False,AIC-034948012,HEXAVAC,True,1,9
VAC0098,HEXAVAC,False,AIC-034948024,HEXAVAC,True,1,9
VAC0098,HEXAVAC,False,AIC-034948036,HEXAVAC,True,1,9
VAC0098,HEXAVAC,False,AIC-034948048,HEXAVAC,True,1,9
VAC0098,HEXAVAC,False,AIC-034948051,HEXAVAC,True,1,9
VAC0098,HEXAVAC,False,AIC-034948063,HEXAVAC,True,1,9
VAC0098,HEXAVAC,False,AIC-034948075,HEXAVAC,True,1,9
VAC0098,HEXAVAC,False,AIC-034948087,HEXAVAC,True,1,9
VAC0099,MENINVACT,False,AIC-035437,MENINVACT,True,1,7
VAC0099,MENINVACT,False,AIC-035437019,MENINVACT,True,1,7
