NUVA,NUVA label,IsAbstract,CVX,CVX label,Best,Blur,Equiv
VAC0132,"Tetanus vaccine, unspecified",True,CVX-112,"Tetanus vaccine, unspecified",True,36,3
VAC0132,"Tetanus vaccine, unspecified",True,CVX-142,"Tetanus vaccine, unspecified",True,36,3
VAC0132,"Tetanus vaccine, unspecified",True,CVX-35,"Tetanus vaccine, unspecified",True,36,3
VAC0133,"Smallpox vaccine, unspecified",True,CVX-105,"Smallpox vaccine, unspecified",True,15,3
VAC0133,"Smallpox vaccine, unspecified",True,CVX-325,"Smallpox vaccine, unspecified",True,15,3
VAC0133,"Smallpox vaccine, unspecified",True,CVX-75,"Smallpox vaccine, unspecified",True,15,3
VAC0134,"BCG vaccine, unspecified",True,CVX-19,"BCG vaccine, unspecified",True,19,1
VAC0135,"Polio vaccine, unspecified",True,CVX-89,"Polio vaccine, unspecified",True,3,1
VAC0136,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,CVX-01,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",True,30,0
VAC0137,"DT vaccine, unspecified",True,CVX-28,"DT vaccine, unspecified",True,27,1
VAC0138,"Diphtheria-Tetanus-Pertussis-Polio vaccine, unspecified",True,,,,,
VAC0139,PENT-HIBEST,False,,,,,
VAC0140,INTANZA,False,CVX-168,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0140,INTANZA,False,CVX-331,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0140,INTANZA,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0140,INTANZA,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC0141,MENVEO,False,CVX-136,MENVEO,True,1,1
VAC0141,MENVEO,False,CVX-114,"Meningococcal ACWY conjugate vaccine, unspecified",False,,
VAC0141,MENVEO,False,CVX-147,"Meningococcal ACWY conjugate vaccine, unspecified",False,,
VAC0143,"Haemophilus influenzae B (or Hib) vaccine, unspecified",True,CVX-17,"Haemophilus influenzae B (or Hib) vaccine, unspecified",True,1,1
VAC0144,"Cholera vaccine, unspecified",True,CVX-26,"Cholera vaccine, unspecified",True,8,1
VAC0145,"Tick-borne encephalitis vaccine, unspecified",True,CVX-222,"Tick-borne encephalitis vaccine, unspecified",True,5,2
VAC0145,"Tick-borne encephalitis vaccine, unspecified",True,CVX-77,"Tick-borne encephalitis vaccine, unspecified",True,5,2
VAC0146,"Live attenuated Japanese Encephalitis vaccine 14-14-2 strain, unspecified",True,CVX-129,"Japanese encephalitis vaccine, unspecified",True,8,0
VAC0146,"Live attenuated Japanese Encephalitis vaccine 14-14-2 strain, unspecified",True,CVX-134,"Japanese encephalitis vaccine, unspecified",True,8,0
VAC0147,"Influenza A(H1N1)2009 vaccine, unspecified",True,CVX-125,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,4
VAC0147,"Influenza A(H1N1)2009 vaccine, unspecified",True,CVX-126,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,4
VAC0147,"Influenza A(H1N1)2009 vaccine, unspecified",True,CVX-127,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,4
VAC0147,"Influenza A(H1N1)2009 vaccine, unspecified",True,CVX-128,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,4
VAC0147,"Influenza A(H1N1)2009 vaccine, unspecified",True,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0147,"Influenza A(H1N1)2009 vaccine, unspecified",True,CVX-88,"Influenza vaccine, unspecified",False,,
VAC0148,"Leptospirosis vaccine, unspecified",True,,,,,
VAC0149,"Meningococcal B:14:P1.7,16 vaccine, unspecified",True,CVX-164,"Meningococcal B vaccine, unspecified",True,4,0
VAC0150,"Meningococcal conjugate vaccine C, unspecified",True,CVX-103,"Meningococcal conjugate vaccine C, unspecified",True,11,1
VAC0151,"Meningococcal A + C vaccine, unspecified",True,CVX-192,"Meningococcal A + C vaccine, unspecified",True,7,1
VAC0152,"Unconjugated meningococcal vaccine ACWY, unspecified",True,CVX-108,"Unconjugated meningococcal vaccine ACWY, unspecified",True,6,2
VAC0152,"Unconjugated meningococcal vaccine ACWY, unspecified",True,CVX-32,"Unconjugated meningococcal vaccine ACWY, unspecified",True,6,2
VAC0153,"Mumps vaccine, unspecified",True,CVX-07,"Mumps vaccine, unspecified",True,12,1
VAC0154,"Malaria vaccine, unspecified",True,CVX-67,"Malaria vaccine, unspecified",True,4,1
VAC0155,"Dengue vaccine, unspecified",True,CVX-56,"Dengue vaccine, unspecified",True,5,1
VAC0156,HPV Vaccine,True,CVX-137,HPV Vaccine,True,3,1
VAC0157,"Pneumococcal vaccine, unspecified",True,CVX-109,"Pneumococcal vaccine, unspecified",True,8,1
VAC0158,"Rotavirus vaccine, unspecified",True,CVX-122,"Rotavirus vaccine, unspecified",True,4,1
VAC0159,"Chickenpox vaccine, unspecified",True,CVX-21,"Chickenpox vaccine, unspecified",True,9,1
VAC0160,"Live attenuated shingles vaccine, unspecified",True,CVX-121,"Live attenuated shingles vaccine, unspecified",True,2,1
VAC0160,"Live attenuated shingles vaccine, unspecified",True,CVX-188,"Shingles vaccine, unspecified",False,,
VAC0161,ZOSTAVAX,False,CVX-121,"Live attenuated shingles vaccine, unspecified",True,2,0
VAC0161,ZOSTAVAX,False,CVX-188,"Shingles vaccine, unspecified",False,,
VAC0162,"Brucellosis vaccine, unspecified",True,,,,,
VAC0163,"Whole-cell inactivated pertussis vaccine, unspecified",True,CVX-11,"Pertussis vaccine, unspecified",True,16,0
VAC0164,INTANZA 9 µg,False,CVX-168,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0164,INTANZA 9 µg,False,CVX-331,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0164,INTANZA 9 µg,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0164,INTANZA 9 µg,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC0165,"VAQTA 25 U/0,5 mL",False,CVX-83,"Hepatitis A whole inactivated vaccine, monovalent, pediatric dose, unspecified",True,5,0
VAC0165,"VAQTA 25 U/0,5 mL",False,CVX-31,"Hepatitis A vaccine, pediatric dose, unspecified",False,,
VAC0165,"VAQTA 25 U/0,5 mL",False,CVX-84,"Hepatitis A vaccine, pediatric dose, unspecified",False,,
VAC0165,"VAQTA 25 U/0,5 mL",False,CVX-85,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0166,VAQTA 50 U,False,CVX-52,"Inactivated hepatitis A vaccine, adult dose, unspecified",True,5,0
VAC0166,VAQTA 50 U,False,CVX-85,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0168,AMBIRIX,False,CVX-104,"Combined hepatitis A and hepatitis B vaccine, unspecified",True,6,0
VAC0169,OPTAFLU,False,CVX-168,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0169,OPTAFLU,False,CVX-331,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0169,OPTAFLU,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0169,OPTAFLU,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC0170,AFLUNOV,False,CVX-123,"H5N1 pre-pandemic influenza vaccine, unspecified",True,17,0
VAC0170,AFLUNOV,False,CVX-160,"H5N1 pre-pandemic influenza vaccine, unspecified",True,17,0
VAC0170,AFLUNOV,False,CVX-323,"A(H5) avian influenza vaccine, unspecified",False,,
VAC0171,PREPANDEMIC INFLUENZA VACCINE (H5N1) NOVARTIS,False,CVX-123,"H5N1 pre-pandemic influenza vaccine, unspecified",True,17,0
VAC0171,PREPANDEMIC INFLUENZA VACCINE (H5N1) NOVARTIS,False,CVX-160,"H5N1 pre-pandemic influenza vaccine, unspecified",True,17,0
VAC0171,PREPANDEMIC INFLUENZA VACCINE (H5N1) NOVARTIS,False,CVX-323,"A(H5) avian influenza vaccine, unspecified",False,,
VAC0172,DIFTAVAX,False,CVX-28,"DT vaccine, unspecified",True,27,0
VAC0173,FLUENZ,False,CVX-111,"Live attenuated trivalent influenza vaccine, unspecified",True,3,0
VAC0173,FLUENZ,False,CVX-333,"Live attenuated trivalent influenza vaccine, unspecified",True,3,0
VAC0173,FLUENZ,False,CVX-151,"Influenza vaccine, live attenuated, unspecified",False,,
VAC0173,FLUENZ,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC0174,PROQUAD,False,CVX-94,"MMRV - Measles-Mumps-Rubella-Varicella vaccine, unspecified",True,3,0
VAC0175,A.D.T. BOOSTER,False,CVX-09,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC0175,A.D.T. BOOSTER,False,CVX-113,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC0175,A.D.T. BOOSTER,False,CVX-138,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC0175,A.D.T. BOOSTER,False,CVX-139,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC0175,A.D.T. BOOSTER,False,CVX-196,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC0176,A.K.D.S.,False,CVX-01,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",True,30,0
VAC0177,AC VAX,False,CVX-192,"Meningococcal A + C vaccine, unspecified",True,7,0
VAC0178,ACEL-IMUNE,False,CVX-106,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,14,0
VAC0178,ACEL-IMUNE,False,CVX-20,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,14,0
VAC0178,ACEL-IMUNE,False,CVX-01,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC0178,ACEL-IMUNE,False,CVX-107,"Diph-T-aP/ap, unspecified",False,,
VAC0179,ACELLULAR D.P.T. KOVAX,False,CVX-195,"DTIPV vaccine, unspecified",True,9,0
VAC0180,ACTACEL,False,CVX-50,"DTaPHib vaccine, unspecified",True,6,0
VAC0180,ACTACEL,False,CVX-22,"Diphtheria-tetanus-pertussis-Hib vaccine, unspecified",False,,
VAC0182,ADACEL,False,CVX-115,"Tdap - Diphtheria-Tetanus-Pertussis vaccine, low dose, unspecified",True,8,0
VAC0182,ADACEL,False,CVX-107,"Diph-T-aP/ap, unspecified",False,,
VAC0183,AIMMUGEN,False,CVX-85,"Inactivated hepatitis A vaccine, unspecified",True,7,0
VAC0184,ALDIANA,False,,,,,
VAC0185,ALDITEANA,False,CVX-28,"DT vaccine, unspecified",True,27,0
VAC0186,ALDITERPERA,False,CVX-01,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",True,30,0
VAC0187,AMARIL,False,CVX-183,"Yellow fever vaccine, unspecified",True,7,0
VAC0187,AMARIL,False,CVX-184,"Yellow fever vaccine, unspecified",True,7,0
VAC0187,AMARIL,False,CVX-37,"Yellow fever vaccine, unspecified",True,7,0
VAC0188,QUIMI-HIB,False,CVX-48,"Hib PRP-T conjugated vaccine, unspecified",True,10,0
VAC0188,QUIMI-HIB,False,CVX-17,"Haemophilus influenzae B (or Hib) vaccine, unspecified",False,,
VAC0189,ANADIFTERALL,False,,,,,
VAC0190,ANATETALL,False,CVX-112,"Tetanus vaccine, unspecified",True,36,0
VAC0190,ANATETALL,False,CVX-142,"Tetanus vaccine, unspecified",True,36,0
VAC0190,ANATETALL,False,CVX-35,"Tetanus vaccine, unspecified",True,36,0
VAC0191,ARILVAX,False,CVX-183,"Yellow fever vaccine, unspecified",True,7,0
VAC0191,ARILVAX,False,CVX-184,"Yellow fever vaccine, unspecified",True,7,0
VAC0191,ARILVAX,False,CVX-37,"Yellow fever vaccine, unspecified",True,7,0
VAC0192,ATTENUVAX,False,CVX-05,"Live attenuated measles vaccine, unspecified",True,25,0
VAC0193,"AVAC-1, AVA",False,CVX-24,Adjuvanted adsorbed anthrax vaccine,True,5,0
VAC0193,"AVAC-1, AVA",False,CVX-318,Adjuvanted adsorbed anthrax vaccine,True,5,0
VAC0193,"AVAC-1, AVA",False,CVX-319,"Anthrax vaccine, unspecified",False,,
VAC0194,B-CAPSA,False,,,,,
VAC0195,BEGRIVAC,False,CVX-168,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0195,BEGRIVAC,False,CVX-331,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0195,BEGRIVAC,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0195,BEGRIVAC,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC0196,BIAVAX,False,CVX-38,"Rubella-Mumps vaccine, unspecified",True,3,0
VAC0197,BIAVAX II,False,CVX-38,"Rubella-Mumps vaccine, unspecified",True,3,0
VAC0198,BIKEN-HB,False,,,,,
VAC0199,BIMMUGEN,False,CVX-08,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC0199,BIMMUGEN,False,CVX-42,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC0199,BIMMUGEN,False,CVX-45,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0200,BIOTHRAX,False,CVX-24,Adjuvanted adsorbed anthrax vaccine,True,5,0
VAC0200,BIOTHRAX,False,CVX-318,Adjuvanted adsorbed anthrax vaccine,True,5,0
VAC0200,BIOTHRAX,False,CVX-319,"Anthrax vaccine, unspecified",False,,
VAC0201,BIVIRATEN BERNA,False,,,,,
VAC0202,BVAC,False,CVX-27,Botulinum antitoxin,True,4,0
VAC0203,C.D.T.,False,CVX-28,"DT vaccine, unspecified",True,27,0
VAC0204,CAM-KOVAX,False,CVX-05,"Live attenuated measles vaccine, unspecified",True,25,0
VAC0205,CD.JEVAX,False,CVX-129,"Japanese encephalitis vaccine, unspecified",True,8,0
VAC0205,CD.JEVAX,False,CVX-134,"Japanese encephalitis vaccine, unspecified",True,8,0
VAC0206,CELLUVAX,False,CVX-11,"Pertussis vaccine, unspecified",True,16,0
VAC0207,CENDEVAX,False,CVX-06,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC0208,CERTIVA,False,CVX-106,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,14,0
VAC0208,CERTIVA,False,CVX-20,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,14,0
VAC0208,CERTIVA,False,CVX-01,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC0208,CERTIVA,False,CVX-107,"Diph-T-aP/ap, unspecified",False,,
VAC0209,COMVAX,False,CVX-51,"HepB-Hib, unspecified",True,4,0
VAC0210,D.S.D.P.T.,False,CVX-01,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",True,30,0
VAC0211,DAPTACEL,False,CVX-106,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,14,0
VAC0211,DAPTACEL,False,CVX-20,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,14,0
VAC0211,DAPTACEL,False,CVX-01,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC0211,DAPTACEL,False,CVX-107,"Diph-T-aP/ap, unspecified",False,,
VAC0212,DI TE PER POL IMPFSTOFF,False,,,,,
VAC0213,DI-TE-POL,False,CVX-195,"DTIPV vaccine, unspecified",True,9,0
VAC0214,DIF-TET-ALL,False,CVX-28,"DT vaccine, unspecified",True,27,0
VAC0216,ANATOXAL DI TE,False,CVX-134,ANATOXAL DI TE,True,1,1
VAC0216,ANATOXAL DI TE,False,CVX-28,"DT vaccine, unspecified",False,,
VAC0217,DITOXIM,False,CVX-28,"DT vaccine, unspecified",True,27,0
VAC0218,DOUBLE ANIGEN B.,False,CVX-28,"DT vaccine, unspecified",True,27,0
VAC0219,DRYVAX,False,CVX-105,"Smallpox vaccine, unspecified",True,15,0
VAC0219,DRYVAX,False,CVX-325,"Smallpox vaccine, unspecified",True,15,0
VAC0219,DRYVAX,False,CVX-75,"Smallpox vaccine, unspecified",True,15,0
VAC0220,DT MERIEUX,False,CVX-28,"DT vaccine, unspecified",True,27,0
VAC0222,TRIPVAC,False,CVX-01,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",True,30,0
VAC0223,DUAL ANTIGEN SII,False,CVX-28,"DT vaccine, unspecified",True,27,0
VAC0224,ECOLARIX,False,CVX-04,"Measles-Rubella vaccine, unspecified",True,12,0
VAC0225,EIPV,False,CVX-10,"Inactivated Polio vaccine, unspecified",True,18,0
VAC0225,EIPV,False,CVX-324,"Inactivated Polio vaccine, unspecified",True,18,0
VAC0225,EIPV,False,CVX-89,"Polio vaccine, unspecified",False,,
VAC0226,"Diptheria, Tetanus and Acellular Pertussis Combined Walvax vaccine",False,CVX-106,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,14,0
VAC0226,"Diptheria, Tetanus and Acellular Pertussis Combined Walvax vaccine",False,CVX-20,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,14,0
VAC0226,"Diptheria, Tetanus and Acellular Pertussis Combined Walvax vaccine",False,CVX-01,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC0226,"Diptheria, Tetanus and Acellular Pertussis Combined Walvax vaccine",False,CVX-107,"Diph-T-aP/ap, unspecified",False,,
VAC0227,EPAXAL,False,CVX-85,"Inactivated hepatitis A vaccine, unspecified",True,7,0
VAC0228,ERVEVAX RA 27/3,False,CVX-06,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC0229,FLU SHIELD,False,CVX-168,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0229,FLU SHIELD,False,CVX-331,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0229,FLU SHIELD,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0229,FLU SHIELD,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC0230,FLUAD,False,CVX-168,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0230,FLUAD,False,CVX-331,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0230,FLUAD,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0230,FLUAD,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC0231,FLUKOVAX,False,CVX-168,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0231,FLUKOVAX,False,CVX-331,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0231,FLUKOVAX,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0231,FLUKOVAX,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC0232,FLULAVAL,False,CVX-168,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0232,FLULAVAL,False,CVX-331,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0232,FLULAVAL,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0232,FLULAVAL,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC0233,FLUMIST,False,CVX-111,"Live attenuated trivalent influenza vaccine, unspecified",True,3,0
VAC0233,FLUMIST,False,CVX-333,"Live attenuated trivalent influenza vaccine, unspecified",True,3,0
VAC0233,FLUMIST,False,CVX-151,"Influenza vaccine, live attenuated, unspecified",False,,
VAC0233,FLUMIST,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC0234,FLUOGEN,False,CVX-16,"Inactivated whole influenza vaccine, unspecified",True,3,0
VAC0234,FLUOGEN,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC0235,FLUVIRIN,False,CVX-168,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0235,FLUVIRIN,False,CVX-331,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0235,FLUVIRIN,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0235,FLUVIRIN,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC0236,FLUZONE HIGH-DOSE,False,CVX-135,"Inactivated trivalent influenza vaccine, high dose, unspecified",True,3,0
VAC0236,FLUZONE HIGH-DOSE,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0236,FLUZONE HIGH-DOSE,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC0238,FUNED-CEME,False,CVX-01,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",True,30,0
VAC0240,GUNEVAX,False,CVX-06,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC0241,HAEMOPHILUS INFLUENZAE B CONJUGATE VACCINE - SERUM INSTITUTE OF INDIA,False,CVX-48,"Hib PRP-T conjugated vaccine, unspecified",True,10,0
VAC0241,HAEMOPHILUS INFLUENZAE B CONJUGATE VACCINE - SERUM INSTITUTE OF INDIA,False,CVX-17,"Haemophilus influenzae B (or Hib) vaccine, unspecified",False,,
VAC0242,HBY,False,CVX-189,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,15,0
VAC0242,HBY,False,CVX-43,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,15,0
VAC0242,HBY,False,CVX-45,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0243,HEPA-B INJECTION,False,,,,,
VAC0244,HEPRECOMB,False,CVX-08,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC0244,HEPRECOMB,False,CVX-42,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC0244,HEPRECOMB,False,CVX-45,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0245,HEPTAVAX B,False,,,,,
VAC0246,HIBERNA PRODUCTSIX,False,,,,,
VAC0247,HIBTITER,False,CVX-47,"Hib hbOC vaccine, unspecified",True,3,0
VAC0247,HIBTITER,False,CVX-17,"Haemophilus influenzae B (or Hib) vaccine, unspecified",False,,
VAC0248,HINKUYS KAROKOE,False,CVX-11,"Pertussis vaccine, unspecified",True,16,0
VAC0249,RUBELLA VACCINE HPV-77,False,CVX-06,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC0251,HUMOTET-ANTI TETANUS,False,CVX-112,"Tetanus vaccine, unspecified",True,36,0
VAC0251,HUMOTET-ANTI TETANUS,False,CVX-142,"Tetanus vaccine, unspecified",True,36,0
VAC0251,HUMOTET-ANTI TETANUS,False,CVX-35,"Tetanus vaccine, unspecified",True,36,0
VAC0252,VAXIGRIP ENFANTS,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",True,10,0
VAC0252,VAXIGRIP ENFANTS,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC0253,VAXIRAB N,False,CVX-176,"Chicken embryo rabies vaccine, unspecified",True,6,0
VAC0253,VAXIRAB N,False,CVX-18,"Rabies vaccine, unspecified",False,,
VAC0253,VAXIRAB N,False,CVX-40,"Rabies vaccine, unspecified",False,,
VAC0253,VAXIRAB N,False,CVX-90,"Rabies vaccine, unspecified",False,,
VAC0254,IMOVAX D.T.,False,CVX-28,"DT vaccine, unspecified",True,27,0
VAC0255,IMOVAX GRIPPE,False,CVX-168,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0255,IMOVAX GRIPPE,False,CVX-331,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0255,IMOVAX GRIPPE,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
