NUVA,NUVA label,IsAbstract,ATC,ATC label,Best,Blur,Equiv
VAC1032,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (25 µg/25 µg) MODERNA,False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1033,COMIRNATY ORIGINAL/OMICRON BA.4-5 (5/5 µg) BIONTECH-PFIZER,False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1034,HEBERBIOVAC B 10 µg,False,ATC-J07BC01,"Hepatitis B vaccine, recombinant, unspecified",True,44,0
VAC1035,HEBERBIOVAC HB 20 µg,False,ATC-J07BC01,"Hepatitis B vaccine, recombinant, unspecified",True,44,0
VAC1036,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.4-5 25 µg/25 µg MODERNA,False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1037,"Tick-borne encephalitis vaccine, Neudörfl strain, paediatric dose, unspecified",True,ATC-J07BA01,"Tick-borne encephalitis vaccine, unspecified",True,12,0
VAC1038,"Tick-borne encephalitis vaccine, Neudörfl strain, adult dose, unspecified",True,ATC-J07BA01,"Tick-borne encephalitis vaccine, unspecified",True,12,0
VAC1039,"COVID-19 mRNA vaccine, original virus, 50 µg, unspecified",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1040,AREXVY,False,,,,,
VAC1041,"COVID-19 mRNA vaccine, unspecified",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,1
VAC1042,"COVID-19 vaccine, non-replicating viral vector, unspecified",True,ATC-J07BN02,"COVID-19 vaccine, non-replicating viral vector, unspecified",True,34,1
VAC1043,"COVID-19 vaccine, protein subunit, unspecified",True,ATC-J07BN04,"COVID-19 vaccine, protein subunit, unspecified",True,57,1
VAC1044,"COVID-19 vaccine, whole virion inactivated, unspecified",True,ATC-J07BN03,"COVID-19 vaccine, whole virion inactivated, unspecified",True,19,1
VAC1045,INFANRIX-IPV/HIB,False,ATC-J07CA06,"Pentavalent Diphtheria-Tetanus-Pertussis-Hib-Polio (DTPerHibIPV) vaccine, unspecified",True,21,0
VAC1046,BEYFORTUS 50 MG (NIRSEVIMAB),False,,,,,
VAC1047,ABRYSVO,False,,,,,
VAC1048,DECAVAC,False,ATC-J07AM51,"Tetanus diphtheria vaccine, unspecified",True,47,0
VAC1049,TDVAX,False,ATC-J07AM51,"Tetanus diphtheria vaccine, unspecified",True,47,0
VAC1050,BEYFORTUS 100 MG (NIRSEVIMAB),False,,,,,
VAC1051,PFIZER COMIRNATY-30 XBB.1.5,False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1052,PFIZER COMIRNATY-10 XBB.1.5,False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1053,PFIZER COMIRNATY-3 XBB.1.5,False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1054,"COMIRNATY ORIGINAL/OMICRON BA.4-5 (1,5/1,5 µg)",False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1055,NUVAXOVID XBB.1.5,False,ATC-J07BN04,"COVID-19 vaccine, protein subunit, unspecified",True,57,0
VAC1056,R21/MATRIX-M,False,,,,,
VAC1057,ENGERIX B JUNIOR,False,ATC-J07BC01,"Hepatitis B vaccine, recombinant, unspecified",True,44,0
VAC1058,"SPIKEVAX XBB.1.5 0,1 mg/mL dose 50 µg MODERNA",False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1059,"SPIKEVAX XBB.1.5 0,1 mg/mL dose 25 µg MODERNA",False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1060,SPIKEVAX XBB.1.5 50 µg MODERNA,False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1061,PENBRAYA,False,,,,,
VAC1062,CMV immune globulin,True,,,,,
VAC1063,"Hepatitis C vaccine, unspecified",True,,,,,
VAC1064,"HIV vaccine, unspecified",True,,,,,
VAC1065,Leprosy vaccine,True,,,,,
VAC1066,"Melanoma vaccine, unspecified",True,,,,,
VAC1067,"Streptococcus pyogenes vaccine, unspecified",True,,,,,
VAC1068,"Rift Valley fever vaccine, unspecified",True,,,,,
VAC1069,Vaccinia immune globulin,True,,,,,
VAC1070,FLUZONE HIGH-DOSE QUADRIVALENT SOUTHERN HEMISPHERE,False,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1071,"RSV antibody or vaccine, unspecified",True,,,,,
VAC1072,"COVID-19 mRNA vaccine, original virus, 25 µg, unspecified",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1073,"Lyme disease vaccine, unspecified",True,,,,,
VAC1074,CYFENDUS,False,ATC-J07AC01,"Anthrax vaccine, unspecified",True,7,0
VAC1075,"Acellular anthrax vaccine, unspecified",True,ATC-J07AC01,"Anthrax vaccine, unspecified",True,7,0
VAC1076,UROMUNE (MV 140),False,,,,,
VAC1077,ENVAX-A71,False,,,,,
VAC1078,ENVACGEN,False,,,,,
VAC1079,VAX-SPIRAL,False,,,,,
VAC1080,COVAXIN,False,ATC-J07BN03,"COVID-19 vaccine, whole virion inactivated, unspecified",True,19,0
VAC1081,BAYGAM,False,,,,,
VAC1082,BAYHEP B,False,ATC-J06BB04,"Hepatitis B immunoglobulin, unspecified",True,6,0
VAC1083,BAYRAB,False,ATC-J06BB05,"Rabies immunoglobulin, unspecified",True,11,0
VAC1084,BAYTET,False,ATC-J06BB02,"Tetanus immunoglobulin, unspecified",True,7,0
VAC1085,MYCOBAX,False,ATC-J07AN01,"BCG vaccine, unspecified",True,19,0
VAC1086,PNEUMUNE,False,ATC-J07AL02,"Pneumococcal conjugate vaccine, serotypes unspecified",True,20,0
VAC1087,HYPERTET,False,ATC-J06BB02,"Tetanus immunoglobulin, unspecified",True,7,0
VAC1088,HYPERRAB,False,ATC-J06BB05,"Rabies immunoglobulin, unspecified",True,11,0
VAC1089,HYPERHEP B,False,ATC-J06BB04,"Hepatitis B immunoglobulin, unspecified",True,6,0
VAC1090,MENZB,False,ATC-J07AH06,"Meningococcal B:14:P1.7,16 vaccine, unspecified",True,3,0
VAC1091,VARIZIG,False,ATC-J06BB03,"Varicella-Zoster immunoglobulin, unspecified",True,3,0
VAC1092,KAMRAB,False,ATC-J06BB05,"Rabies immunoglobulin, unspecified",True,11,0
VAC1093,HEPAGAM,False,ATC-J06BB04,"Hepatitis B immunoglobulin, unspecified",True,6,0
VAC1094,OROCHOL,False,ATC-J07AE02,"Live attenuated cholera vaccine, unspecified",True,4,0
VAC1095,MVA85A,False,ATC-J07AN01,"BCG vaccine, unspecified",True,19,0
VAC1096,MORCVAX,False,ATC-J07AE01,"Whole inactivated Cholera vaccine, unspecified",True,14,0
VAC1097,CYTOGAM,False,,,,,
VAC1098,XANAFLU,False,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1099,BABYBIG,False,,,,,
VAC1100,BOTULISM ANTITOXIN BEHRING,False,,,,,
VAC1101,DOTARICIN,False,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1102,HIB-IMMUNE,False,,,,,
VAC1103,HIB-VAX,False,,,,,
VAC1104,DIPHTHERIA ANTITOXIN B.P.,False,ATC-J06AA01,"Diphtheria antitoxin, unspecified",True,3,0
VAC1105,BAT EMERGENT BIOSOLUTIONS,False,,,,,
VAC1106,"COVID-19 VLP vaccine, unspecified",True,ATC-J07BN05,"COVID-19 VLP vaccine, unspecified",True,6,1
VAC1107,"Whole inactivated Cholera vaccine, unspecified",True,ATC-J07AE01,"Whole inactivated Cholera vaccine, unspecified",True,14,1
VAC1108,"COVID-19 bivalent mRNA vaccine, original virus + Omicron BA.1 variant, unspecified",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1109,"ACW unconjugated meningococcal vaccine, unspecified",True,,,,,
VAC1110,"Meningococcal C vaccine unconjugated, unspecified",True,,,,,
VAC1111,"Japanese Encephalitis Vaccine, whole inactivated, prepared on Vero cells, unspecified",True,ATC-J07BA02,"Inactivated Japanese Encephalitis vaccine, unspecified",True,14,0
VAC1112,"Live attenuated quadrivalent influenza vaccine, unspecified",True,ATC-J07BB03,"Influenza vaccine, live attenuated, unspecified",True,7,0
VAC1113,"COVID-19 protein subunit vaccine, recombinant spike protein, unspecified",True,ATC-J07BN04,"COVID-19 vaccine, protein subunit, unspecified",True,57,0
VAC1114,"Vaccine against typhoid fever and hepatitis A, unspecified",True,ATC-J07CA10,"Typhoid-hepatitis A vaccine, unspecified",True,6,0
VAC1115,"Pentavalent vaccine DTPaHibP - Diphtheria-Tetanus-Pertussis-Hib PRP-Polio, unspecified",True,ATC-J07CA06,"Pentavalent Diphtheria-Tetanus-Pertussis-Hib-Polio (DTPerHibIPV) vaccine, unspecified",True,21,0
VAC1116,"Rabies vaccine, whole inactivated, prepared in Vero cell culture, unspecified",True,ATC-J07BG01,"Rabies vaccine, unspecified",True,32,0
VAC1117,"COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 5 micrograms, unspecified",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1118,"Enterovirus A71 vaccine, unspecified",True,,,,,
VAC1119,"COVID-19 inactivated vaccine, whole virus, authorized, unspecified",True,ATC-J07BN03,"COVID-19 vaccine, whole virion inactivated, unspecified",True,19,0
VAC1120,"Trivalent leptospirosis vaccine, unspecified",True,,,,,
VAC1121,"Hexavalent vaccine DTPaHibPHepB - Diphtheria-Tetanus-Pertussis-Hib-Polio-Hepatitis B 10µg, unspecified",True,ATC-J07CA09,"Hexavalent vaccine DTPCaHibHepB - Diphtheria-Tetanus-Polio-Acellular Pertussis-Hib-HepB, unspecified",True,9,0
VAC1122,"1st generation live smallpox vaccine, unspecified",True,ATC-J07BX01,"Smallpox vaccine, unspecified",True,19,0
VAC1123,"Live attenuated trivalent influenza vaccine, unspecified",True,ATC-J07BB03,"Influenza vaccine, live attenuated, unspecified",True,7,0
VAC1124,"Inactivated whole virus COVID-19 vaccine, in clinical trial, unspecified",True,ATC-J07BN03,"COVID-19 vaccine, whole virion inactivated, unspecified",True,19,0
VAC1125,"Hepatitis B vaccine, unspecified",True,,,,,
VAC1126,"Pentavalent DTP Hib vaccine - Diphtheria-Tetanus-Pertussis-Hib PRP-Polio, unspecified",True,ATC-J07CA06,"Pentavalent Diphtheria-Tetanus-Pertussis-Hib-Polio (DTPerHibIPV) vaccine, unspecified",True,21,0
VAC1127,"Immunoglobulin against hepatitis A, measles, chickenpox and rubella, unspecified",True,,,,,
VAC1128,"COVID-19 plasmid DNA vaccine, unspecified",True,,,,,
VAC1129,"COVID-19 protein subunit vaccine, recombinant spike protein in nanoparticles, unspecified",True,ATC-J07BN04,"COVID-19 vaccine, protein subunit, unspecified",True,57,0
VAC1130,"Trivalent inactivated seasonal influenza vaccine and tetanus toxoid, unspecified",True,,,,,
VAC1131,"17-valent unconjugated pneumococcal vaccine, unspecified",True,ATC-J07AL01,"Pneumococcal unconjugated polysaccharide vaccine, unspecified",True,17,0
VAC1132,"COVID-19 bivalent mRNA vaccine, original virus + Omicron BA.4/5 variant, 1.5 micrograms, unspecified",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1133,"Meningococcal ACWY polysaccharide conjugate vaccine, unspecified",True,ATC-J07AH08,"Meningococcal ACWY conjugate vaccine, unspecified",True,8,0
VAC1134,"Live attenuated vaccine against Argentine hemorrhagic fever, Junin virus, unspecified",True,,,,,
VAC1135,"COVID-19 Plasmid DNA vaccine with non-replicating viral vector, adenovirus encoding the spike protein of SARS-CoV-2, by inhalation, unspecified",True,ATC-J07BN02,"COVID-19 vaccine, non-replicating viral vector, unspecified",True,34,0
VAC1136,"23-valent Pneumococcus conjugate vaccine, unspecified",True,ATC-J07AL02,"Pneumococcal conjugate vaccine, serotypes unspecified",True,20,0
VAC1137,"Whole inactivated tick-borne encephalitis vaccine, strain K23, unspecified",True,ATC-J07BA01,"Tick-borne encephalitis vaccine, unspecified",True,12,0
VAC1138,COVID-19 recombinant protein subunit vaccine,True,ATC-J07BN04,"COVID-19 vaccine, protein subunit, unspecified",True,57,0
VAC1139,"COVID-19 vaccine, non-replicating vector, Newcastle disease virus encoding the SARS-CoV-2 spike protein, unspecified",True,ATC-J07BN02,"COVID-19 vaccine, non-replicating viral vector, unspecified",True,34,0
VAC1140,"COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 25 micrograms, unspecified",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1141,"Bird Flu H5N8 Vaccine, unspecified",True,,,,,
VAC1142,"COVID-19 vaccine, non-replicating vector, antigen-presenting cells, unspecified",True,ATC-J07BN02,"COVID-19 vaccine, non-replicating viral vector, unspecified",True,34,0
VAC1143,"COVID-19 vaccine with non-replicating viral vector, adenovirus encoding the spike protein of SARS-CoV-2, unspecified",True,ATC-J07BN02,"COVID-19 vaccine, non-replicating viral vector, unspecified",True,34,0
VAC1144,"COVID-19 protein subunit vaccine, recombinant SARS-CoV-2 spike protein, S-2P and CpG1018, unspecified",True,ATC-J07BN04,"COVID-19 vaccine, protein subunit, unspecified",True,57,0
VAC1145,"Recombinant hepatitis B vaccine, three antigens, unspecified",True,,,,,
VAC1146,"Inactivated quadrivalent influenza vaccine, high dose, unspecified",True,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1147,"Human monoclonal antibody against respiratory syncytial virus (RSV), nirsevimab, unspecified",True,,,,,
VAC1148,"Haemophilus influenzae type b vaccine, unconjugated polysaccharide, unspecified",True,,,,,
VAC1149,"Oral live attenuated cholera vaccine, unspecified",True,ATC-J07AE02,"Live attenuated cholera vaccine, unspecified",True,4,0
VAC1150,"COVID-19 mRNA vaccine encoding the spike protein of SARS-CoV-2, original virus, 30 micrograms, unspecified",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1151,"Quadrivalent DTPeP vaccine - Diphtheria-Tetanus-Pertussis-Polio, unspecified",True,ATC-J07CA02,"Diphtheria-Tetanus-Pertussis-Polio vaccine, unspecified",True,26,0
VAC1152,"Meningococcal B vaccine containing fHbp of subfamilies A and B, unspecified",True,ATC-J07AH09,"Multicomponent meningococcal B vaccine, unspecified",True,5,0
VAC1153,"Quadrivalent meningococcal ACWY vaccine, diphtheria toxoid conjugate, unspecified",True,ATC-J07AH08,"Meningococcal ACWY conjugate vaccine, unspecified",True,8,0
VAC1154,"Whole inactivated mumps vaccine, unspecified",True,,,,,
VAC1155,"Plasma hepatitis B vaccine, unspecified",True,,,,,
VAC1156,"Immunoglobulin against botulism, unspecified",True,,,,,
VAC1157,"3rd generation smallpox vaccine, modified Ankara vaccinia virus, unspecified",True,ATC-J07BX01,"Smallpox vaccine, unspecified",True,19,0
VAC1158,"COVID-19 mRNA vaccine against the Omicron XBB.1.5 variant, 3 micrograms, unspecified",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1159,"Recombinant trivalent influenza vaccine, unspecified",True,,,,,
VAC1160,"2nd generation live smallpox vaccine, unspecified",True,ATC-J07BX01,"Smallpox vaccine, unspecified",True,19,0
VAC1161,"Quadrivalent DTPeP vaccine - Diphtheria-Tetanus-Pertussis-Hib PRP, unspecified",True,ATC-J07AG51,"DTwPHib, unspecified",True,7,0
VAC1161,"Quadrivalent DTPeP vaccine - Diphtheria-Tetanus-Pertussis-Hib PRP, unspecified",True,ATC-J07AG52,"Diphtheria-tetanus-pertussis-Hib vaccine, unspecified",False,,
VAC1162,"COVID-19 mRNA vaccine, bivalent, original virus and Omicron BA.1 variant, 15 micrograms, unspecified",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1163,"20-valent Pneumococcus conjugate vaccine, unspecified",True,ATC-J07AL02,"Pneumococcal conjugate vaccine, serotypes unspecified",True,20,0
VAC1164,"Quadrivalent DTPaHib- Diphtheria-Tetanus-Pertussis-Hib PRP vaccine, unspecified",True,ATC-J07AG52,"Diphtheria-tetanus-pertussis-Hib vaccine, unspecified",True,7,0
VAC1165,"Diphtheria toxoid, standard dose, unspecified",True,ATC-J07AF01,"Diphtheria vaccine, unspecified",True,10,0
VAC1166,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, currently in clinical trial, unspecified",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1167,"Acellular Pertussis Vaccine, unspecified",True,ATC-J07AJ02,"Acellular pertussis vaccine, unspecified",True,9,0
VAC1168,"Quadrivalent DTPeHib- Diphtheria-Tetanus-Pertussis-Hib OC vaccine, unspecified",True,ATC-J07AG51,"DTwPHib, unspecified",True,7,0
VAC1168,"Quadrivalent DTPeHib- Diphtheria-Tetanus-Pertussis-Hib OC vaccine, unspecified",True,ATC-J07AG52,"Diphtheria-tetanus-pertussis-Hib vaccine, unspecified",False,,
VAC1169,"COVID-19 Bivalent mRNA vaccine, original virus + Omicron BA.4/5 variant, 15 micrograms, unspecified",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1170,"Non-replicating viral vector COVID-19 vaccine, chimpanzee adenovirus ChadOx1 encoding the SARS-CoV-2 spike protein",True,ATC-J07BN02,"COVID-19 vaccine, non-replicating viral vector, unspecified",True,34,0
VAC1171,"Inactivated trivalent influenza vaccine, high dose, unspecified",True,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1172,"Diphtheria toxoid, reduced dose, unspecified",True,ATC-J07AF01,"Diphtheria vaccine, unspecified",True,10,0
VAC1173,"COVID-19 vaccine with replicative viral vector, influenza virus encoding the spike protein of SARS-CoV-2, unspecified",True,,,,,
VAC1174,"Pentavalent DTPaPHepB vaccine - Diphtheria-Tetanus-Pertussis-Polio-Hepatitis B 10µg, unspecified",True,ATC-J07CA12,"Diphtheria-Tetanus-Pertussis-Polio-Hepatitis B pentavalent vaccine, unspecified",True,4,0
VAC1175,"Inactivated trivalent influenza vaccine cell culture, normal dose, unspecified",True,,,,,
VAC1176,"COVID-19 vaccine with non-replicating viral vector, adenovirus 5 encoding the S and N proteins of SARS-CoV-2, unspecified",True,ATC-J07BN02,"COVID-19 vaccine, non-replicating viral vector, unspecified",True,34,0
VAC1177,"3rd generation smallpox vaccine, live vaccinia virus with minimal replication, unspecified",True,ATC-J07BX01,"Smallpox vaccine, unspecified",True,19,0
VAC1178,"Tetravalent Dengue vaccine, live attenuated chimeric recombinant, unspecified",True,ATC-J07BX04,"Dengue vaccine, unspecified",True,5,0
VAC1179,"Cholera and typhoid vaccine, injectable, unspecified",True,,,,,
VAC1180,"Recombinant Lyme disease vaccine, unspecified",True,,,,,
VAC1181,"Pentavalent vaccine DTPeHibHepB - Diphtheria-Tetanus-Pertussis-Hib PRP-HepatitisB 10µg, unspecified",True,ATC-J07CA11,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1182,"Meningococcal ACWY polysaccharide vaccine conjugated to tetanus toxoid, unspecified",True,ATC-J07AH08,"Meningococcal ACWY conjugate vaccine, unspecified",True,8,0
VAC1183,"Non-replicating viral vector Ebola vaccine, unspecified",True,ATC-J07BX02,"Ebola vaccine, unspecified",True,7,0
VAC1184,"Meningococcal C polysaccharide vaccine conjugated to tetanus toxoid, unspecified",True,ATC-J07AH07,"Meningococcal conjugate vaccine C, unspecified",True,11,0
VAC1185,"COVID-19 vaccine with non-replicating viral vector, adenovirus 26 encoding the spike protein of SARS-CoV-2, unspecified",True,ATC-J07BN02,"COVID-19 vaccine, non-replicating viral vector, unspecified",True,34,0
VAC1186,"COVID-19 vaccine with replicative viral vector with antigen-presenting cells, unspecified",True,,,,,
VAC1187,"COVID-19 vaccine with replicative viral vector, measles virus encoding the SARS-CoV-2 spike protein, unspecified",True,,,,,
VAC1188,"COVID-19 mRNA vaccine encoding the spike protein of SARS-CoV-2, original virus, 3 micrograms, unspecified",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1189,"Non-replicating vector COVID-19 vaccine, modified Ankara vaccine encoding the SARS-CoV-2 spike protein, unspecified",True,ATC-J07BN02,"COVID-19 vaccine, non-replicating viral vector, unspecified",True,34,0
VAC1190,"COVID-19 vaccine with replicative viral vector, vesicular stomatitis virus encoding the SARS-CoV-2 spike protein, unspecified",True,,,,,
VAC1191,"Vaccine for the prevention of urinary infections in women, unspecified",True,,,,,
VAC1192,"Pentavalent vaccine DTPePHibHepB - Diphtheria-Tetanus-Pertussis-Hib OC-HepatitisB 10µg, unspecified",True,ATC-J07CA11,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1193,"Japanese encephalitis vaccine, live recombinant attenuated, unspecified",True,ATC-J07BA03,"Live attenuated Japanese Encephalitis vaccine, unspecified",True,7,0
VAC1194,"Tetanus, typhoid and paratypoid A and B vaccines, unspecified",True,,,,,
VAC1195,"COVID-19 vaccine with non-replicating viral vector, adenovirus 26 encoding the spike protein of SARS-CoV-2, in clinical trial, unspecified",True,ATC-J07BN02,"COVID-19 vaccine, non-replicating viral vector, unspecified",True,34,0
VAC1196,"Japanese encephalitis vaccine, whole inactivated prepared from murine brain tissue, unspecified",True,ATC-J07BA02,"Inactivated Japanese Encephalitis vaccine, unspecified",True,14,0
VAC1197,"COVID-19 vaccine with chimpanzee adenovirus and self-amplifying mRNA, unspecified",True,,,,,
VAC1198,"Chinkungunya vaccine, live attenuated, unspecified",True,,,,,
VAC1199,"Recombinant vesicular stomatitis replicative viral vector Ebola vaccine (rVSV) - EBOV GP glycoprotein, unspecified",True,ATC-J07BX02,"Ebola vaccine, unspecified",True,7,0
VAC1200,"Quadrivalent influenza vaccine, on cell culture, unspecified",True,,,,,
VAC1201,"Tetravalent Dengue vaccine, live attenuated chimeric recombinant based on 17D yellow fever vaccine, unspecified",True,ATC-J07BX04,"Dengue vaccine, unspecified",True,5,0
VAC1202,"COVID-19 vaccine with live attenuated virus, unspecified",True,,,,,
VAC1203,"Brucellosis vaccine, protein (P.I. antigen)",True,ATC-J07AD01,"Brucellosis vaccine, unspecified",True,4,0
VAC1204,"COVID-19 protein subunit vaccine, recombinant spike protein, with adjuvant, unspecified",True,ATC-J07BN04,"COVID-19 vaccine, protein subunit, unspecified",True,57,0
VAC1205,"Ebola virus vaccine, recombinant live non-replicating viral vector Ad26.ZEBOV, unspecified",True,ATC-J07BX02,"Ebola vaccine, unspecified",True,7,0
VAC1206,"COVID-19 vaccine with self-amplifying mRNA, unspecified",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1207,"COVID-19 vaccine with replicative viral vector, Newcastle disease virus encoding the SARS-CoV-2 spike protein, unspecified",True,,,,,
VAC1208,"Quadrivalent DTPeHepB vaccine - Diphtheria-Tetanus-Pertussis-HepatitisB 10µg, unspecified",True,ATC-J07CA05,"Diphtheria-Tetanus-Pertussis-Hepatitis B vaccine, unspecified",True,7,0
VAC1209,"Measles vaccine, whole inactivated, unspecified",True,,,,,
VAC1210,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, original virus, 100 micrograms, unspecified",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1211,"Meningococcal C polysaccharide vaccine conjugated to CRM197 protein, unspecified",True,ATC-J07AH07,"Meningococcal conjugate vaccine C, unspecified",True,11,0
VAC1212,"Trivalent Poliomyelitis vaccine, whole inactivated oral, unspecified",True,,,,,
VAC1213,"Cholera vaccine containing recombinant cholera toxin B subunit and inactivated whole V. cholerae O1 bacteria, unspecified",True,ATC-J07AE01,"Whole inactivated Cholera vaccine, unspecified",True,14,0
VAC1214,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, against the Omicron XBB.1.5 variant, 10µg, unspecified",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1215,"Hexavalent vaccine DTPaHibPHepB - Diphtheria-Tetanus-Pertussis-Hib OMP-Polio-Hepatitis B 10µg, unspecified",True,ATC-J07CA09,"Hexavalent vaccine DTPCaHibHepB - Diphtheria-Tetanus-Polio-Acellular Pertussis-Hib-HepB, unspecified",True,9,0
VAC1216,"Quadrivalent DTPaHepB vaccine - Diphtheria-Tetanus-Pertussis-Hepatitis B 10µg, unspecified",True,ATC-J07CA05,"Diphtheria-Tetanus-Pertussis-Hepatitis B vaccine, unspecified",True,7,0
VAC1217,"Vaccine against hepatitis B and Haemophilus influenzae type b, unspecified",True,ATC-J07CA08,"HepB-Hib, unspecified",True,4,0
VAC1218,"Meningococcal A polysaccharide vaccine conjugated to tetanus toxoid, unspecified",True,ATC-J07AH10,"Meningococcal conjugate vaccine A, unspecified",True,3,0
VAC1219,"Hexavalent vaccine DTPeHibMCV-A-C-T - Diphtheria-Tetanus-Pertussis-Hib PRP-Meningococcus A and C, conjugated with tetanus toxoid, unspecified",True,,,,,
VAC1220,"Meningococcal CY and anti-Haemophilus influenzae type b vaccine, conjugated with tetanus toxoid, unspecified",True,ATC-J07AG54,"Hib-MenCY, unspecified",True,3,0
VAC1221,"Trivalent vaccine against diphtheria, tetanus and rubella, unspecified",True,ATC-J07CA03,"Diphtheria-Tetanus-Rubella, unspecified",True,3,0
VAC1222,"Human monoclonal antibody against respiratory syncytial virus (RSV), palivizumab, unspecified",True,,,,,
VAC1223,"Immunoglobulin against respiratory syncytial virus (RSV), unspecified",True,,,,,
VAC1224,"Respiratory syncytial virus (RSV) vaccine, recombinant, F-glycoprotein (prefusion) RSV subtypes A and B, unspecified",True,,,,,
VAC1225,"DT-TAB Diphtheria, tetanus, typhoid and paratypoid A and B vaccines, unspecified",True,,,,,
VAC1226,"Combined hepatitis A and B vaccine, pediatric dose, unspecified",True,ATC-J07BC20,"Combined hepatitis A and hepatitis B vaccine, unspecified",True,9,0
VAC1227,"Recombinant hepatitis B vaccine, pediatric dose, unspecified",True,ATC-J07BC01,"Hepatitis B vaccine, recombinant, unspecified",True,44,0
VAC1228,"Respiratory syncytial virus (RSV) vaccine, recombinant, F protein-derived RSVPreF3 antigen, unspecified",True,,,,,
VAC1229,Vaccine against meningococcal serogroups B (outer membrane vesicle proteins) and C,True,,,,,
VAC1230,"Meningococcal C and anti-Haemophilus influenzae type b vaccine, conjugated with tetanus toxoid, unspecified",True,ATC-J07AG53,"Hib-MeningoC vaccine, unspecified",True,3,0
VAC1231,"Pentavalent vaccine DTPaHibHepB- Diphtheria-Tetanus-Pertussis-Hib PRP-Hepatitis B 10μg, unspecified",True,ATC-J07CA11,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1232,"Acellular pertussis vaccine, reduced dose, unspecified",True,ATC-J07AJ02,"Acellular pertussis vaccine, unspecified",True,9,0
VAC1233,"10-valent Pneumococcus conjugate vaccine, unspecified",True,ATC-J07AL02,"Pneumococcal conjugate vaccine, serotypes unspecified",True,20,0
VAC1234,"15-valent unconjugated pneumococcal vaccine, unspecified",True,ATC-J07AL01,"Pneumococcal unconjugated polysaccharide vaccine, unspecified",True,17,0
VAC1235,"RIX4414 monovalent rotavirus vaccine, unspecified",True,ATC-J07BH01,"Rotavirus vaccine, unspecified",True,7,0
VAC1236,"COVID-19 protein subunit vaccine, recombinant spike protein in nanoparticles, Omicron subvariant XBB.1.5, unspecified",True,ATC-J07BN04,"COVID-19 vaccine, protein subunit, unspecified",True,57,0
VAC1237,"Pre-erythrocytic malaria vaccine, unspecified",True,,,,,
